veh_id,cur_rsu,next_rsu,r_cov,dirct,d_rsu,d_e_n,n_t_0,n_t_1,n_t_2,n_t_3,d_l_c,d_l_n,v_c_a,v_n_a,tls_c,tls_n,tlt_c,tlt_n,n_cur,n_nxt,v_ahead_avg,dist_leader,v_leader,est_travel_time,route_lane_changes,q_len_cur,q_len_nxt,n_ahead_cur,n_ahead_nxt,n_merge_nxt,occ_cur,occ_nxt,dwell_cur,dwell_nxt
F16_0.0,N30,N23,800.0,1,2400.0,1923.2131252953372,7,4,1,0,476.78687470466275,3523.2131252953372,0.0,0.0,1,1,11.0,11.0,7,0,11.120841372768998,200.0,11.120841372768998,250.0938886017901,0,0,0,0,0,5,0.037827841291190316,0.0,125.0,120.0
F16_3.2,N30,N23,800.0,-1,2400.0,1185.3177466183226,17,11,3,2,385.31401520074206,2785.3177466183224,0.0,0.0,-2,1,0.0,0.0,17,0,12.856314229855238,12.942717745338825,12.280924606732697,189.60890763584345,0,0,0,2,2,16,0.00840618695359785,0.007355413584398118,32.0,129.99999999999994
F16_0.2,N30,N23,800.0,1,2400.0,2330.5811834958777,13,7,2,1,69.41881650412245,3930.5811834958777,0.0,0.0,1,1,34.0,34.0,13,0,8.935543001282959,10.69268233874027,9.164556429423964,263.46217187724983,0,0,0,3,3,10,0.02942165433759247,0.004203093476798925,149.0,115.0
F16_3.5,N30,N23,800.0,-1,2400.0,1347.7293472922765,17,11,4,3,547.7236774613457,2947.7293472922765,35.04137429979494,0.0,-2,1,18.0,18.0,18,0,11.99668591974897,1026.3776941677047,11.99668591974897,198.80014860820776,0,0,0,1,1,18,0.01050773369199731,0.014710827168796233,39.0,120.0
F16_2.0,N30,N23,800.0,1,2400.0,2399.6332399492567,11,5,1,1,0.3667600507434372,3999.6332399492567,0.0,0.0,-1,-1,1.0,1.0,11,0,0.002191485468560361,758.2258737609759,0.008277033333124285,367.22951672607763,0,7,0,4,4,7,0.0168123739071957,0.0,172.0,139.0
F16_2.1,N30,N23,800.0,1,2400.0,1710.3018353766602,13,12,4,2,689.6981646233396,3310.30183537666,34.84386750070416,0.0,-1,-1,13.0,13.0,13,0,4.390086690008574,10.633960294127974,8.77953734359414,280.79163181439867,0,2,0,2,2,18,0.03992938802958978,0.007355413584398118,100.0,187.0
F16_2.4,N30,N23,800.0,1,2400.0,2390.0979363937,13,10,3,2,9.902063606299976,3990.0979363937,35.04137429979494,0.0,-1,-1,5.0,5.0,13,0,7.3217699893960155,142.2691565432949,8.618345540855422,300.3743387438711,0,2,0,8,8,15,0.03992938802958978,0.007355413584398118,167.99999999999994,128.0
F16_3.3,N30,N23,800.0,1,2400.0,2184.015809463099,18,12,4,2,215.984190536901,3784.015809463099,0.0,0.0,-1,-1,27.0,27.0,18,0,8.994391733827138,18.391615323529095,8.903753961870045,259.1867228667292,0,0,0,6,6,18,0.0441324815063887,0.007355413584398118,154.99999999999994,161.0
F16_0.4,N30,N23,800.0,1,2400.0,2392.4050556799502,15,8,3,2,7.594944320049763,3992.4050556799502,35.04137429979494,0.0,1,1,37.0,37.0,15,0,6.7979669311875455,520.2661350368919,9.611124663413577,284.7273240532393,0,0,0,2,2,13,0.012609280430396773,0.009456960322797579,168.00000000000006,131.0
F17_3.3,N30,N23,800.0,1,2400.0,1779.5669725995544,23,12,7,6,620.4330274004456,3379.5669725995544,34.74869871072284,0.0,-1,1,25.0,25.0,29,12,11.83079730619815,46.935914777345715,11.670309233622417,209.24390746395946,0,0,0,2,2,25,0.054640215198386015,0.022738236160817035,97.0,159.0
F17_2.0,N30,N23,800.0,1,2400.0,1612.370341384128,26,15,7,6,787.6296586158721,3212.370341384128,34.744980652928234,0.0,-1,1,14.0,14.0,32,12,0.0,202.58264474527522,11.607284391944555,217.2263722213969,0,2,0,0,0,28,0.06304640215198387,0.017863147276395427,83.0,162.0
