veh_id,cur_rsu,next_rsu,r_cov,dirct,d_rsu,d_e_n,n_t_0,n_t_1,n_t_2,n_t_3,d_l_c,d_l_n,v_c_a,v_n_a,tls_c,tls_n,tlt_c,tlt_n,n_cur,n_nxt,v_ahead_avg,dist_leader,v_leader,est_travel_time,route_lane_changes,q_len_cur,q_len_nxt,n_ahead_cur,n_ahead_nxt,n_merge_nxt,occ_cur,occ_nxt,dwell_cur,dwell_nxt
F17_5.1,N31,N24,800.0,1,2400.0,2017.4901875700375,4,0,1,33,382.5098124299623,3617.4901875700375,0.0,0.0,0,-1,0.0,0.0,6,6,16.212180280566024,200.0,16.212180280566024,189.21251212511982,0,0,0,0,0,34,0.02101546738399462,0.003152320107599193,107.0,111.0
F17_6.1,N31,N24,800.0,1,2400.0,2397.854513741134,8,0,1,35,2.1454862588661854,3997.854513741134,0.0,0.0,-1,1,28.0,28.0,10,6,12.991005024034203,115.88176921483205,12.991005024034203,187.45252600633466,0,0,0,1,1,36,0.006304640215198386,0.003152320107599193,123.0,132.0
F17_4.2,N31,N24,800.0,1,2400.0,2394.5196787159607,7,0,3,54,5.480321284039292,3994.5196787159607,46.70544685351666,0.0,1,-1,4.0,4.0,9,26,10.483238412596435,352.60132296911297,10.483238412596435,196.1170244221404,0,0,0,1,1,57,0.027320107599193007,0.00840618695359785,132.99999999999994,141.0
F17_5.2,N31,N24,800.0,1,2400.0,2383.0160550782075,8,0,1,35,16.983944921792386,3983.0160550782075,0.0,0.0,-1,1,27.0,27.0,10,6,14.201932988050046,113.47242756456899,11.87928395283638,184.85517385423174,0,0,0,2,2,36,0.018913920645595158,0.003152320107599193,145.0,197.0
F12_13.0,N31,N30,800.0,1,2400.0,1699.1884408882916,1,11,0,1,700.8115591117086,3299.1884408882916,46.70544685351666,0.0,-1,-1,22.0,22.0,8,22,9.081259371558993,200.0,9.081259371558993,300.04923681264074,0,1,0,0,0,12,0.02101546738399462,0.0,106.0,188.0
F17_4.3,N31,N24,800.0,1,2400.0,2262.039907586284,7,0,5,54,137.96009241371632,3862.039907586284,46.02145155235124,0.0,-1,1,25.0,25.0,13,27,11.729252650061873,171.55319704948147,12.852836246649154,196.10303023434474,0,0,0,2,2,59,0.027320107599193007,0.00840618695359785,131.00000000000006,145.0
F10_15.0,N31,N38,800.0,1,2400.0,2284.1569816920487,3,18,3,39,115.84301830795141,3884.1569816920487,41.75966888737601,36.68900347701978,1,1,2.0,2.0,14,86,13.001892938218441,200.0,13.001892938218441,165.00131659971376,0,0,0,0,0,60,0.006304640215198386,0.0010507733691997312,111.0,128.0
F17_6.3,N31,N24,800.0,-1,2400.0,1297.807710603167,18,5,11,77,497.8028647668966,2897.807710603167,41.45364525392755,36.290292394037245,-2,-1,6.0,6.0,40,43,9.276946039658695,11.851209172877532,9.276946039658695,220.264122504725,0,0,0,1,1,93,0.006304640215198386,0.014710827168796235,47.0,141.0
F17_3.2,N31,N24,800.0,1,2400.0,2391.727769608129,11,1,9,71,8.272230391870721,3991.727769608129,41.75966888737601,39.55521878047035,-1,1,39.0,39.0,19,41,13.680829330373431,200.0,13.680829330373431,203.46018712646654,0,1,0,0,0,81,0.014710827168796235,0.00945696032279758,131.0,135.0
F17_8.3,N31,N24,800.0,1,2400.0,1764.9858760481748,16,5,12,67,635.014123951825,3364.9858760481748,41.82383238989786,36.42775081737426,1,-1,36.0,36.0,33,40,13.812884323402228,77.80138512005988,13.812884323402228,197.58383183343804,0,0,0,1,1,84,0.03831664818300235,0.01050773369199731,86.0,138.0
F12_13.1,N31,N30,800.0,1,2400.0,2095.51115993444,2,17,0,2,304.48884006555994,3695.51115993444,46.02145155235124,37.67013180166055,1,1,0.0,0.0,16,26,8.609314623911029,200.0,8.609314623911029,267.867125956844,0,0,0,0,0,19,0.018913920645595158,0.0010507733691997312,140.0,177.0
F17_4.4,N31,N24,800.0,1,2400.0,1681.763185546286,11,1,9,70,718.2368144537138,3281.763185546286,41.75966888737601,39.55521878047035,-1,1,38.0,38.0,19,42,0.0,62.86772545684153,0.0,208.09559449668856,0,1,0,1,1,80,0.0441324815063887,0.00945696032279758,126.0,156.0
F17_8.1,N31,N24,800.0,-1,2400.0,1273.353932222139,19,5,11,77,473.31311097326216,2873.353932222139,41.45364525392755,36.290292394037245,-2,-1,5.0,5.0,42,44,11.11890989996512,286.68298831762127,13.694976210272143,217.3148154517152,0,0,0,8,4,93,0.023117014122394083,0.014710827168796235,50.0,159.0
F12_15.1,N31,N38,800.0,1,2400.0,1611.512725532075,8,28,8,35,788.4872744679249,3211.512725532075,41.739802249350674,35.902569619627066,-1,1,16.0,16.0,36,110,0.0,200.0,0.0,273.5253437934857,0,1,0,0,0,71,0.012609280430396773,0.003152320107599193,102.0,151.0
