veh_id,cur_rsu,next_rsu,r_cov,dirct,d_rsu,d_e_n,n_t_0,n_t_1,n_t_2,n_t_3,d_l_c,d_l_n,v_c_a,v_n_a,tls_c,tls_n,tlt_c,tlt_n,n_cur,n_nxt,v_ahead_avg,dist_leader,v_leader,est_travel_time,route_lane_changes,q_len_cur,q_len_nxt,n_ahead_cur,n_ahead_nxt,n_merge_nxt,occ_cur,occ_nxt,dwell_cur,dwell_nxt
F3_12.4,N9,N16,800.0,-1,2400.0,849.7874514740038,33,5,33,15,49.78496943686855,2449.787451474004,33.01278665796738,0.0,-2,-1,34.0,34.0,82,13,9.55243821017977,12.528195203900736,10.32625380938057,245.84715163224436,0,0,0,4,3,53,0.0168123739071957,0.03677706792199059,6.0,133.0
F3_12.3,N9,N16,800.0,-1,2400.0,1005.4197577539626,32,4,32,13,205.4168960046511,2605.4197577539626,33.35296684891125,0.0,-2,1,6.0,6.0,81,8,9.649646547799986,50.952480335066184,9.205054853635355,250.0504368444396,0,0,0,6,6,49,0.02101546738399462,0.03362474781439139,20.0,141.99999999999994
F3_18.3,N9,N16,800.0,-1,2400.0,1078.4449381887846,31,4,31,11,278.4167183813006,2678.4449381887844,33.44400545804323,0.0,-2,1,22.0,22.0,81,8,9.49167131217647,72.1924260817703,10.336066064456215,252.5592028552704,0,0,0,16,9,46,0.04833557498318763,0.035726294552790853,31.0,204.99999999999994
F3_17.4,N9,N16,800.0,-1,2400.0,1044.674104837978,30,4,30,11,244.64711586701628,2644.674104837978,33.41870076787678,0.0,-2,1,16.0,16.0,81,8,9.343296216731153,13.023450318169239,9.358511593831704,251.41617929060527,0,0,0,17,11,45,0.04833557498318763,0.03467552118359112,28.0,203.99999999999994
F3_11.0,N9,N16,800.0,1,2400.0,1674.878662538108,32,1,32,4,725.121337461892,3274.878662538108,34.04085509891472,0.0,1,-1,40.0,40.0,72,3,0.32886015689765474,3.3253392680278466,0.3921707260076048,180.59258427547044,0,13,0,7,4,37,0.09246805648957633,0.021015467383994624,107.0,200.00000000000006
F3_19.4,N9,N16,800.0,1,2400.0,1618.9696214857827,31,4,31,11,781.0303785142175,3218.9696214857827,33.44400545804323,0.0,-1,1,23.0,23.0,81,8,0.0,0.0010209212341578677,0.0,151.1749485445002,0,7,0,1,0,46,0.05884330867518494,0.035726294552790853,106.0,152.0
F3_17.6,N9,N16,800.0,-1,2400.0,1312.3558118278797,31,4,31,11,512.3103122615886,2912.3558118278797,33.44400545804323,0.0,-2,1,21.0,21.0,81,8,9.284576214073136,9.710723547352586,10.225478189899473,251.5495060640267,0,0,0,24,17,46,0.05253866845998655,0.035726294552790853,55.0,191.0
F3_15.4,N9,N16,800.0,-1,2400.0,1134.9909915282647,31,10,31,16,334.9875774035816,2734.9909915282647,32.571328690640485,41.303587951064046,-2,1,36.0,36.0,76,19,10.085610593374524,579.3473041418963,10.302739382390751,246.86470053178465,0,0,0,9,6,57,0.030644379233933594,0.04369307058535954,32.0,149.0
F3_11.1,N9,N16,800.0,-1,2400.0,1448.6647670256816,30,6,30,15,648.5835432974083,3048.6647670256816,32.871806080980754,0.0,-2,-1,23.0,23.0,80,17,8.936190267055634,534.0948340048692,9.590099158953016,255.98485120625713,0,0,0,24,13,51,0.06304640215198387,0.04308170813718898,66.0,145.0
F3_11.3,N9,N16,800.0,-1,2400.0,1435.3785219650713,28,9,28,15,635.3034068079304,3035.3785219650713,32.70676909076179,0.0,-2,-1,16.0,16.0,78,19,8.933372106854325,48.027614681908574,9.425237691164279,255.47452900100214,0,1,1,23,11,52,0.05884330867518494,0.04623402824478817,66.0,148.0
F3_19.7,N9,N16,800.0,1,2400.0,2390.46067907501,29,4,29,9,9.53932092499008,3990.46067907501,33.625734112524995,0.0,1,-1,4.0,4.0,66,6,9.710519976044692,187.8313667412911,10.74089910279583,124.82731890296947,0,0,0,7,3,42,0.054640215198386015,0.036777067921990585,158.0,143.0
F3_16.4,N9,N16,800.0,1,2400.0,1788.801524063089,32,4,32,12,611.1984759369111,3388.801524063089,33.35296684891125,0.0,-1,1,9.0,9.0,81,8,3.811492005452657,34.114564282355786,11.659101418638045,160.60796218874205,0,9,0,6,4,48,0.07145258910558171,0.03362474781439139,112.0,150.0
F3_12.5,N9,N16,800.0,1,2400.0,1735.4752946690128,32,4,32,12,664.5247053309873,3335.475294669013,33.35296684891125,0.0,-1,1,9.0,9.0,81,8,1.6912936912213203,51.68993577804281,10.147762147327922,160.60796218874205,0,9,0,6,3,48,0.11348352387357095,0.03362474781439139,116.0,197.0
F2_17.2,N9,N16,800.0,1,2400.0,2392.4044270569116,28,4,28,8,7.595572943088541,3992.4044270569116,33.72687565759213,0.0,-1,-1,13.0,13.0,65,5,10.5398973406747,23.170279325859838,10.913882154301993,254.94100618419245,0,0,0,3,1,40,0.037827841291190316,0.03467552118359112,190.0,185.0
