veh_id,cur_rsu,next_rsu,r_cov,dirct,d_rsu,d_e_n,n_t_0,n_t_1,n_t_2,n_t_3,d_l_c,d_l_n,v_c_a,v_n_a,tls_c,tls_n,tlt_c,tlt_n,n_cur,n_nxt,v_ahead_avg,dist_leader,v_leader,est_travel_time,route_lane_changes,q_len_cur,q_len_nxt,n_ahead_cur,n_ahead_nxt,n_merge_nxt,occ_cur,occ_nxt,dwell_cur,dwell_nxt
F17_13.1,N38,N37,800.0,1,2400.0,1605.9015288487271,16,14,0,16,794.098471151273,3205.901528848727,37.53202450580793,33.7467612025702,1,1,38.0,38.0,33,44,6.703760129446165,850.7385815543707,12.67118683763206,2.139098017098161,0,0,0,0,0,30,0.3486750348675035,0.0,72.0,153.00000000000006
F16_8.0,N38,N31,800.0,1,2400.0,1803.1610213689964,13,0,4,0,596.8389786310038,3403.1610213689964,37.29836778073147,0.0,-1,-1,10.0,10.0,44,3,13.005124744870985,200.0,13.005124744870985,200.7187396267238,0,0,1,0,0,4,0.004203093476798925,0.009456960322797579,86.0,135.0
F16_4.0,N38,N31,800.0,1,2400.0,2098.4117540397965,9,0,4,0,301.5882459602036,3698.4117540397965,37.49365512323357,0.0,-1,-1,25.0,25.0,35,3,13.888165527563828,85.31347937056103,13.888165527563828,198.9611594957307,0,0,0,1,1,4,0.023117014122394083,0.00840618695359785,106.0,139.0
F17_4.1,N38,N31,800.0,-1,2400.0,808.248527455821,13,0,4,0,8.226814612885732,2408.248527455821,37.5690439783689,0.0,-2,-1,12.0,12.0,43,3,9.034799969660043,415.5099182989336,10.414345868805805,242.9735142188719,0,1,1,5,2,4,0.018913920645595158,0.009456960322797579,2.0,204.99999999999994
F19_9.0,N38,N37,800.0,1,2400.0,1994.9723011941305,17,14,0,17,405.0276988058695,3594.9723011941305,37.53202450580793,33.7467612025702,-1,1,32.0,32.0,34,44,11.870677958945965,200.0,11.870677958945965,216.4864944190627,0,0,0,0,0,31,0.0336247478143914,0.014710827168796233,99.0,176.00000000000006
F18_1.2,N38,N37,800.0,1,2400.0,2389.135659016534,16,14,0,16,10.864340983466036,3989.135659016534,37.53202450580793,33.7467612025702,-1,1,38.0,38.0,33,44,12.791333892030424,309.9733254917728,12.791333892030424,214.38873724673874,0,0,0,1,1,30,0.0168123739071957,0.013660053799596504,120.0,166.0
F17_3.1,N38,N31,800.0,1,2400.0,1831.6928765068706,11,0,4,0,568.3071234931294,3431.6928765068706,37.74646449512306,0.0,1,-1,22.0,22.0,36,3,11.620588688518232,200.0,11.620588688518232,101.31415322503257,0,0,0,0,0,4,0.046234028244788165,0.009456960322797579,95.0,156.0
F17_13.4,N38,N37,800.0,1,2400.0,2389.0549937806763,20,13,0,20,10.945006219323886,3989.0549937806763,37.5690439783689,33.85761126730278,1,1,15.0,15.0,40,43,11.991939858653272,42.83285637792102,12.454264982130184,98.66034995217905,0,0,0,7,0,33,0.05043712172158709,0.016812373907195696,133.0,131.0
F18_11.0,N38,N37,800.0,1,2400.0,2397.427843801723,18,14,0,18,2.57215619827673,3997.427843801723,37.49365512323357,33.7467612025702,-1,1,28.0,28.0,34,44,13.118172723219372,126.95025042128805,13.295801385800786,212.8500294605226,0,0,0,2,2,32,0.023117014122394083,0.014930700366737182,130.0,149.0
F18_1.0,N38,N37,800.0,1,2400.0,2133.8055559888903,22,13,0,22,266.19444401110957,3733.8055559888903,37.2064725164376,34.10801984492377,-1,1,3.0,3.0,45,40,11.2817815687518,20.513481025665897,10.514710250520206,214.82691241695107,0,0,0,4,4,35,0.05043712172158709,0.01891392064559516,114.0,142.0
F17_7.1,N38,N37,800.0,1,2400.0,1618.9696818429893,31,15,0,31,781.0303181570108,3218.9696818429893,37.28964223044067,34.394383024472646,-1,-1,12.0,12.0,60,48,0.0,0.0010327182205855934,0.0,124.38932003603492,0,6,0,1,1,46,0.037827841291190316,0.024167787491593817,70.0,167.99999999999994
F17_10.2,N38,N31,800.0,1,2400.0,1625.159068134028,19,0,5,1,774.840931865972,3225.159068134028,38.0236414114527,0.0,1,-1,39.0,39.0,53,6,3.6137038353655013,4.3017751172371845,3.6137038353655013,149.45714532823942,0,6,0,1,0,6,0.037827841291190316,0.01050773369199731,73.0,157.0
F17_10.3,N38,N31,800.0,-1,2400.0,1395.8540570802625,19,0,9,1,595.7923898526349,2995.8540570802625,38.91590750842953,0.0,-2,-1,14.0,14.0,55,7,9.356869665244083,14.507536809445611,10.45560720077739,229.62155712643184,0,1,1,10,8,10,0.02942165433759247,0.01996469401479489,57.0,154.0
F17_10.1,N38,N31,800.0,-1,2400.0,1516.1799032682457,19,0,7,1,716.0376129749575,3116.1799032682457,38.643726062220345,0.0,-2,-1,27.0,27.0,54,7,10.959351372788072,29.155698114821107,10.56471361890258,214.65785653429845,0,0,0,9,7,8,0.025218560860793545,0.016290056445370786,66.0,159.0
F17_8.1,N38,N31,800.0,-1,2400.0,1104.20943954503,19,0,6,1,304.18015499082185,2704.20943954503,38.0236414114527,0.0,-2,-1,38.0,38.0,53,6,10.554098925851504,76.08274440231435,10.551630933874899,219.99086872210378,0,0,0,7,5,7,0.018913920645595158,0.01050773369199731,31.0,200.0
F17_4.3,N38,N31,800.0,-1,2400.0,808.4909959318227,13,1,9,1,8.488582993822433,2408.490995931823,39.52946238014558,36.31144289372138,-2,0,0.0,0.0,60,8,11.732845418088282,22.122265948378754,12.650897021969811,217.44375900341186,0,0,0,5,4,11,0.0168123739071957,0.023117014122394086,1.0,158.0
F17_5.3,N38,N31,800.0,1,2400.0,1923.0503916666498,18,0,3,0,476.9496083333502,3523.05039166665,37.2064725164376,0.0,-1,1,25.0,25.0,57,4,4.60745748150022,57.919696146567844,13.822372444500662,125.07338389082864,0,5,0,3,1,3,0.037827841291190316,0.011558507061197041,117.0,160.0
F17_5.2,N38,N31,800.0,-1,2400.0,839.6072005434237,18,1,7,1,39.585024681645564,2439.6072005434235,39.615917777696936,36.31144289372138,-2,1,8.0,8.0,61,8,10.95634141910904,15.886838493808568,11.47449914108985,213.69341231136485,0,0,0,9,6,9,0.0336247478143914,0.023117014122394086,5.0,165.0
F18_9.0,N38,N37,800.0,1,2400.0,2393.4144070203906,19,13,0,19,6.58559297960926,3993.4144070203906,37.5690439783689,33.85761126730278,-1,1,16.0,16.0,39,43,11.670584115903628,108.7453899364682,11.551937467960574,212.41734196698235,0,0,0,5,5,32,0.046234028244788165,0.016812373907195696,172.99999999999994,176.0
F19_13.0,N38,N37,800.0,1,2400.0,2388.0787487070893,29,12,0,29,11.92125129291071,3988.0787487070893,37.2064725164376,34.01202594640205,1,-1,34.0,34.0,55,42,10.792696951841222,100.2600993486883,10.37590334226021,215.69031683178434,0,0,0,3,3,41,0.0168123739071957,0.022066240753194355,152.00000000000006,169.0
F19_7.0,N38,N37,800.0,1,2400.0,1717.1718632089637,25,15,0,25,682.8281367910362,3317.1718632089637,38.75220384395224,34.68669789923807,-1,1,21.0,21.0,56,52,3.9655303147266454,23.252711791042657,11.896410872793094,248.31608389209697,0,4,0,3,2,40,0.0336247478143914,0.030472427706792198,97.0,169.0
