veh_id,cur_rsu,next_rsu,r_cov,dirct,d_rsu,d_e_n,n_t_0,n_t_1,n_t_2,n_t_3,d_l_c,d_l_n,v_c_a,v_n_a,tls_c,tls_n,tlt_c,tlt_n,n_cur,n_nxt,v_ahead_avg,dist_leader,v_leader,est_travel_time,route_lane_changes,q_len_cur,q_len_nxt,n_ahead_cur,n_ahead_nxt,n_merge_nxt,occ_cur,occ_nxt,dwell_cur,dwell_nxt
F17_9.0,N37,N36,800.0,-1,2400.0,1587.4916058448462,20,15,0,20,786.5977368535309,3187.491605844846,33.7467612025702,35.37070499606934,-2,-1,38.0,38.0,44,35,10.584815374841162,63.159728872168984,10.762651892037564,220.43700392047842,0,0,0,15,15,35,0.032411406904793334,0.021459570298395323,65.0,155.0
F16_6.2,N37,N38,800.0,-1,2400.0,1123.1370165678109,22,22,0,26,323.1336667906103,2723.137016567811,34.65843961338381,38.0236414114527,-2,-1,34.0,34.0,53,55,11.371997512777025,87.01932401798621,12.533051574494356,213.56116390526935,0,1,1,4,1,48,0.02101546738399462,0.025218560860793545,27.0,150.0
F16_3.2,N37,N30,800.0,1,2400.0,1679.388445497039,4,1,0,0,720.6115545029613,3279.388445497039,33.7467612025702,0.0,-1,1,40.0,40.0,42,0,10.645377182107197,200.0,10.645377182107197,146.91809696203907,0,1,0,0,0,1,0.04203093476798924,0.0010507733691997312,112.0,176.99999999999994
F16_1.2,N37,N36,800.0,1,2400.0,1619.0129071153506,21,19,0,21,780.9870928846494,3219.0129071153506,34.01202594640205,33.24576627975288,1,1,27.0,27.0,46,48,7.0295185632312,5.191494472107024,3.90907719883484,140.16836362980925,0,0,0,0,0,40,0.042748798201744716,0.028370880968392735,81.0,168.0
F16_2.1,N37,N36,800.0,-1,2400.0,1239.564791181648,23,21,0,23,439.527183466267,2839.5647911816477,34.65843961338381,33.35725624170084,-2,-1,38.0,38.0,52,42,10.025037397259107,18.376989479341148,9.117462186947726,240.5921263602225,0,2,2,21,12,44,0.05253866845998655,0.0304724277067922,46.0,172.0
F16_0.6,N37,N36,800.0,1,2400.0,1959.4590775202414,19,17,0,19,440.54092247975854,3559.4590775202414,34.22465524227628,34.31039027480693,-1,-1,12.0,12.0,42,42,2.700913444625831,117.88407186885036,7.8947527764963965,198.7964636043454,0,12,0,12,0,36,0.10928043039677203,0.024167787491593814,120.0,169.0
F16_6.3,N37,N38,800.0,1,2400.0,1686.902909582227,19,19,0,30,713.0970904177732,3286.902909582227,34.33856843195114,37.2064725164376,-1,-1,1.0,1.0,40,46,0.0105734835333821,0.2640497243064601,0.08428214663440245,226.71366246097037,0,15,0,10,10,49,0.11768661735036988,0.011558507061197043,91.0,204.99999999999994
F17_0.2,N37,N36,800.0,1,2400.0,2392.5597868307814,19,20,0,19,7.440213169218509,3992.5597868307814,34.240099767256964,33.24576627975288,-1,1,36.0,36.0,43,45,12.15091772477858,14.530826134216113,12.165454831404869,196.5364294942054,0,0,0,2,2,39,0.031523201075991936,0.025218560860793545,138.0,142.0
F16_5.1,N37,N38,800.0,1,2400.0,1609.4420624836757,20,20,0,29,790.5579375163243,3209.4420624836757,34.394383024472646,37.063860077049355,1,1,11.0,11.0,48,59,9.125670384101202,13.130517102283603,11.228159351084255,0.9895163445451767,0,0,0,0,0,49,0.28169804505840407,0.0,64.0,207.0
F17_1.0,N37,N36,800.0,1,2400.0,2387.2728830187066,20,20,0,20,12.727116981293534,3987.2728830187066,34.01202594640205,33.24576627975288,-1,1,33.0,33.0,45,46,11.50003548321129,22.782013880107115,11.464898743397482,193.66413146727774,0,0,0,3,3,40,0.031523201075991936,0.025218560860793545,142.0,142.0
