veh_id,cur_rsu,next_rsu,r_cov,dirct,d_rsu,d_e_n,n_t_0,n_t_1,n_t_2,n_t_3,d_l_c,d_l_n,v_c_a,v_n_a,tls_c,tls_n,tlt_c,tlt_n,n_cur,n_nxt,v_ahead_avg,dist_leader,v_leader,est_travel_time,route_lane_changes,q_len_cur,q_len_nxt,n_ahead_cur,n_ahead_nxt,n_merge_nxt,occ_cur,occ_nxt,dwell_cur,dwell_nxt
F9_12.0,N22,N23,800.0,1,2400.0,2393.9565797233527,2,2,0,5,6.043420276647453,3993.9565797233527,0.0,0.0,-1,-1,33.0,33.0,2,0,9.216467895396404,59.96475040805035,9.216467895396404,217.96324016326594,0,0,0,1,1,7,0.012609280430396773,0.0,153.0,150.0
F9_10.1,N22,N23,800.0,-1,2400.0,968.6105461829411,2,2,3,6,168.58578756080465,2568.610546182941,35.86494953010791,0.0,-2,-1,28.0,28.0,12,0,9.71958517412277,372.33853544412784,8.811011734599546,225.1992299027332,0,0,0,2,2,11,0.006304640215198386,0.003152320107599193,15.000000000000057,134.0
F9_10.0,N22,N23,800.0,1,2400.0,2383.381116315155,1,1,0,4,16.618883684844945,3983.381116315155,0.0,0.0,-1,-1,39.0,39.0,1,0,9.515873448215777,200.0,9.515873448215777,222.84656352856382,0,0,0,0,0,5,0.01050773369199731,0.0,168.0,166.0
F9_4.0,N22,N15,800.0,1,2400.0,1676.9354293281276,3,4,16,6,723.0645706718725,3276.9354293281276,0.0,40.898173034395946,-1,1,7.0,7.0,6,14,11.413019839785232,200.0,11.413019839785232,253.9774602975198,0,0,0,0,0,26,0.00840618695359785,0.0,85.00000000000006,168.0
F9_6.1,N22,N15,800.0,1,2400.0,2393.849302599047,3,1,19,5,6.1506974009530495,3993.849302599047,0.0,0.0,1,-1,17.0,17.0,6,14,10.251173404300966,646.7886118668075,10.251173404300966,227.19977069118292,0,0,0,1,0,25,0.006304640215198386,0.0,151.0,163.0
F9_6.0,N22,N15,800.0,1,2400.0,2159.813288207839,3,1,17,5,240.1867117921613,3759.813288207839,0.0,44.51127819548872,-1,1,40.0,40.0,6,14,12.115912930669186,110.49858734991267,11.62182422889786,229.48010999445498,0,0,0,2,1,23,0.014710827168796235,0.0,132.0,168.0
F2_16.0,N22,N29,800.0,1,2400.0,1625.4110454315492,1,53,1,0,774.5889545684511,3225.411045431549,37.00615897558027,40.824565117675164,1,-1,3.0,3.0,14,48,11.417177501061072,200.0,11.417177501061072,231.67974386432596,0,0,0,0,0,54,0.0168123739071957,0.0,64.0,143.0
F11_5.1,N22,N15,800.0,1,2400.0,2393.1674349921786,10,8,21,7,6.832565007821131,3993.1674349921786,37.234066253311894,40.749016709799676,1,1,0.0,0.0,15,25,11.197471535581954,33.96410561080597,10.262811595815807,239.02103035813892,0,0,0,4,2,36,0.0336247478143914,0.004203093476798925,120.0,126.0
F15_3.1,N22,N15,800.0,1,2400.0,2392.094558923844,8,5,16,6,7.905441076155967,3992.094558923844,35.86494953010791,40.23908565047161,1,1,38.0,38.0,11,22,13.17945312374498,670.9367375033712,13.17945312374498,234.1785998017131,0,0,0,1,1,27,0.031523201075991936,0.003152320107599193,152.0,137.0
F9_5.0,N22,N15,800.0,1,2400.0,2171.6400993353504,8,5,16,6,228.35990066464944,3771.6400993353504,35.86494953010791,41.209199944162656,-1,1,36.0,36.0,11,21,11.244212787179187,158.6076502994515,11.244212787179187,217.98263172296797,0,0,0,1,0,27,0.012609280430396773,0.003152320107599193,124.99999999999994,157.0
F9_12.1,N22,N23,800.0,-1,2400.0,1199.8640149301727,4,4,15,6,399.82946576789556,2799.8640149301727,38.649248049034064,0.0,-2,1,0.0,0.0,16,12,10.405808513452063,1061.8537126531307,11.9579709441302,222.14622795565757,0,0,0,3,1,25,0.00840618695359785,0.004203093476798925,39.0,187.0
F9_3.0,N22,N15,800.0,1,2400.0,1832.0595688879143,10,8,21,7,567.9404311120858,3432.0595688879143,37.234066253311894,40.749016709799676,-1,0,2.0,2.0,15,25,11.73476008851292,62.51273295908277,11.73476008851292,234.61246476997212,0,0,0,1,1,36,0.006304640215198386,0.004203093476798925,100.0,170.0
F2_18.0,N22,N23,800.0,1,2400.0,1646.9459921482203,4,4,16,6,753.0540078517795,3246.9459921482203,38.649248049034064,0.0,1,-1,36.0,36.0,17,12,8.97273052464649,200.0,8.97273052464649,232.13620495257533,0,0,0,0,0,26,0.01050773369199731,0.004203093476798925,91.0,151.0
F9_6.5,N22,N15,800.0,1,2400.0,2392.9920345613386,7,4,17,6,7.007965438661245,3992.9920345613386,35.86494953010791,42.193124678025455,1,-1,0.0,0.0,10,22,10.474282526796465,79.46624535115757,9.731287146824531,221.82884328233126,0,0,0,3,2,27,0.012609280430396773,0.003152320107599193,163.99999999999994,219.0
F15_10.0,N22,N23,800.0,1,2400.0,2395.4659224021475,4,4,23,8,4.534077597852388,3995.4659224021475,39.173785690454594,0.0,-1,1,39.0,39.0,21,13,9.796946381174337,11.102631680611466,9.83501859128589,246.90839162267582,0,0,0,4,0,35,0.05884330867518494,0.005253866845998656,155.0,136.0
F2_18.1,N22,N23,800.0,1,2400.0,2392.7963978392304,4,4,15,6,7.203602160769492,3992.7963978392304,38.649248049034064,0.0,-1,1,0.0,0.0,16,12,12.03962837751094,214.1481700887182,12.03962837751094,229.50453652691218,0,0,0,1,1,25,0.014710827168796235,0.004203093476798925,182.0,156.0
F9_3.3,N22,N15,800.0,1,2400.0,2396.1712800606115,11,11,36,12,3.8287199393884066,3996.1712800606115,39.04526152717838,39.21303401807375,1,-1,5.0,5.0,30,30,10.917804192478988,30.955717851616782,10.570001530786149,203.76534733566336,0,0,0,3,1,59,0.025218560860793545,0.013660053799596504,141.0,159.9999999999999
