veh_id,cur_rsu,next_rsu,r_cov,dirct,d_rsu,d_e_n,n_t_0,n_t_1,n_t_2,n_t_3,d_l_c,d_l_n,v_c_a,v_n_a,tls_c,tls_n,tlt_c,tlt_n,n_cur,n_nxt,v_ahead_avg,dist_leader,v_leader,est_travel_time,route_lane_changes,q_len_cur,q_len_nxt,n_ahead_cur,n_ahead_nxt,n_merge_nxt,occ_cur,occ_nxt,dwell_cur,dwell_nxt
F2_18.2,N8,N15,800.0,-1,2400.0,1113.0594552614828,21,1,21,4,313.0297764322656,2713.059455261483,35.356785487090995,0.0,-2,-1,40.0,40.0,41,7,12.27692291058657,59.6458795432556,13.591517776731902,194.51010980139634,0,0,0,12,9,26,0.03992938802958978,0.025218560860793545,26.0,144.00000000000006
F0_12.1,N8,N15,800.0,1,2400.0,1619.5020059715366,21,0,21,1,780.4979940284635,3219.5020059715366,35.51358212346011,0.0,-1,1,28.0,28.0,39,5,0.0,0.0010127593168363092,0.0,215.1135151590642,0,2,0,1,1,22,0.0441324815063887,0.024362434490999372,97.0,121.0
F2_17.0,N8,N15,800.0,1,2400.0,1814.8580557214423,20,0,20,4,585.1419442785578,3414.8580557214423,35.356785487090995,0.0,1,1,1.0,1.0,40,6,9.024086574100181,11.69941919112614,9.472167465741634,111.1455547305797,0,0,0,2,0,24,0.0168123739071957,0.024167787491593814,120.0,131.0
F2_11.7,N8,N15,800.0,1,2400.0,2198.9948663690884,21,1,21,5,201.0051336309116,3798.9948663690884,35.19262767486169,0.0,-1,-1,22.0,22.0,45,11,0.0028145395601230105,565.086633075861,0.008443618680369032,159.43697551845202,0,6,1,3,1,27,0.0336247478143914,0.02837088096839274,108.0,126.0
F2_16.2,N8,N15,800.0,-1,2400.0,1290.925928236557,20,1,20,5,490.88314900128506,2890.925928236557,35.11227462105401,0.0,-2,-1,19.0,19.0,44,14,11.225796424888161,11.652107584011162,9.332014170167476,203.1956809338032,0,1,1,15,8,26,0.037827841291190316,0.028370880968392735,50.0,175.99999999999994
F2_18.3,N8,N15,800.0,1,2400.0,1639.3542598693443,23,1,23,5,760.6457401306554,3239.3542598693443,35.356785487090995,0.0,-1,-1,32.0,32.0,45,9,0.003682038010163708,20.158701492427326,0.003682038010163708,125.16142624116418,0,1,1,1,1,29,0.05043712172158709,0.02837088096839274,108.0,147.0
F2_10.3,N8,N15,800.0,-1,2400.0,1281.8674141050546,16,4,16,9,481.825671977207,2881.8674141050546,34.996474389416406,40.898173034395946,-2,-1,32.0,32.0,45,19,10.970800299368209,90.75718113379588,13.533417507149228,215.1014361803373,0,3,3,20,11,29,0.0441324815063887,0.02942165433759247,38.0,140.0
F2_12.0,N8,N15,800.0,1,2400.0,2070.5421093709065,20,0,20,4,329.4578906290935,3670.5421093709065,35.356785487090995,0.0,0,0,2.0,2.0,40,6,9.93736233893435,173.65600876204508,9.925146833983472,117.32732664213847,0,0,0,4,2,24,0.05043712172158709,0.025218560860793545,128.0,157.0
F2_18.4,N8,N15,800.0,1,2400.0,2396.492453294366,17,1,17,5,3.5075467056342404,3996.492453294366,34.95920376377806,0.0,-1,-1,6.0,6.0,42,14,6.64615632649649,136.7481227200518,11.203344664508439,155.60269170763664,0,7,1,10,5,23,0.07565568258238063,0.02942165433759247,159.99999999999994,137.0
F1_12.3,N8,N15,800.0,1,2400.0,2396.5937760173183,17,1,17,5,3.4062239826819223,3996.5937760173183,34.86951238267944,45.714285714285715,1,-1,2.0,2.0,43,13,13.141688325435451,200.0,13.141688325435451,213.08215201276207,0,0,2,0,0,23,0.00840618695359785,0.02942165433759247,125.0,168.0
F2_9.3,N8,N15,800.0,1,2400.0,2397.834691863771,15,4,15,6,2.165308136229214,3997.834691863771,34.77306213507541,42.223205071502285,1,1,16.0,16.0,44,13,11.46367802837974,11.410207335766927,10.138575657892153,109.1310598990331,0,0,0,6,2,25,0.03324584493464645,0.029535064980953117,132.0,133.0
F2_15.1,N8,N15,800.0,1,2400.0,2396.098253999335,17,2,17,5,3.9017460006647298,3996.098253999335,34.77121190465196,44.51127819548872,1,1,33.0,33.0,46,14,10.964026970937557,81.33335217521397,8.972264163464978,112.64558686181662,0,0,0,9,4,24,0.06801125449291974,0.030472427706792198,149.99999999999994,139.0
F2_10.2,N8,N15,800.0,-1,2400.0,1532.1855283220975,17,3,17,5,732.0109380628779,3132.1855283220975,34.77121190465196,44.51127819548872,-2,1,32.0,32.0,46,14,11.764964577583001,330.84217551311616,13.097167620306305,194.98020967580737,0,0,0,17,10,25,0.037827841291190316,0.029421654337592466,68.0,211.0
F2_14.1,N8,N15,800.0,1,2400.0,2243.8982150686647,16,4,16,7,156.10178493133515,3843.8982150686647,34.7713349966021,40.898173034395946,1,1,3.0,3.0,47,16,10.998163864262692,102.05113208754267,11.291041154957673,114.51697670788356,0,0,0,5,2,27,0.046234028244788165,0.0304724277067922,128.0,144.0
F0_19.2,N8,N15,800.0,-1,2400.0,1419.035811987973,24,9,24,8,619.0281620988806,3019.035811987973,35.052306155534424,40.749016709799676,-2,-1,16.0,16.0,56,32,7.177823181645353,655.7386260077938,13.567520266613302,233.37225691796525,0,3,3,5,1,41,0.012609280430396773,0.02837088096839274,50.0,168.0
F2_12.1,N8,N15,800.0,1,2400.0,1998.20374065635,18,4,18,7,401.7962593436501,3598.20374065635,34.96342991655417,42.193124678025455,-1,-1,10.0,10.0,46,19,8.436252161401951,90.1270389233863,8.931295582347213,166.3475815429784,0,3,4,6,6,29,0.05043712172158709,0.0304724277067922,115.0,186.0
F0_12.2,N8,N15,800.0,1,2400.0,2388.7451866720867,17,4,17,7,11.254813327913439,3988.7451866720867,35.02924161618603,40.898173034395946,1,-1,16.0,16.0,44,20,11.70785628079132,200.0,11.70785628079132,208.5853908828828,0,0,4,0,0,28,0.037827841291190316,0.0304724277067922,144.0,165.0
F0_12.3,N8,N15,800.0,1,2400.0,2397.413877334971,17,4,17,7,2.586122665029052,3997.413877334971,35.07706601493276,40.898173034395946,1,-1,18.0,18.0,44,20,11.8376142173263,74.32599114933168,10.266341855897345,207.89515896852564,0,0,4,5,0,28,0.04833557498318763,0.0304724277067922,145.0,167.0
F2_11.8,N8,N15,800.0,1,2400.0,2390.521915898771,17,4,17,6,9.478084101228887,3990.521915898771,34.97473039723221,42.193124678025455,-1,-1,3.0,3.0,44,22,8.478399176061618,53.780041148894156,10.488547462380602,160.4974281546526,0,5,4,9,8,27,0.05043712172158709,0.030472427706792198,167.99999999999994,146.0
F0_10.0,N8,N15,800.0,-1,2400.0,1273.491164623907,25,10,25,12,473.45032892260826,2873.491164623907,35.145221444676565,39.47063123678133,-2,-1,1.0,1.0,56,29,10.331688469885702,58.478195183361606,11.04721728914003,250.44245823774102,0,6,6,20,11,47,0.046234028244788165,0.02942165433759247,45.0,166.0
F2_14.3,N8,N15,800.0,1,2400.0,2395.445216626868,20,7,20,6,4.554783373132182,3995.445216626868,34.92344178583321,41.08365864051991,1,1,14.0,14.0,48,23,10.323496567794392,61.33690700569986,9.259532066719569,130.34263543488404,0,0,0,4,3,33,0.037827841291190316,0.024167787491593817,148.0,148.0
F0_12.5,N8,N15,800.0,1,2400.0,2030.365177213921,24,9,24,8,369.634822786079,3630.365177213921,35.052306155534424,40.749016709799676,1,-1,14.0,14.0,56,32,10.15233045448405,13.966154502968948,9.7419784695822,214.20484812847965,0,0,4,7,4,41,0.07985877605917956,0.02837088096839274,136.0,170.0
F2_14.5,N8,N15,800.0,-1,2400.0,1561.582698935084,28,7,28,14,761.2791548261364,3161.582698935084,35.3023786809082,38.810922475077604,-2,1,2.0,2.0,65,25,11.80583427160629,45.86317711697449,12.10962661976692,202.40223252824154,0,0,0,19,14,49,0.04279445624572083,0.023498774861259876,63.0,184.0
F1_19.4,N8,N15,800.0,1,2400.0,2190.138517046754,24,9,24,11,209.8614829532463,3790.138517046754,35.24180893891275,38.237264028016874,-1,1,35.0,35.0,54,26,7.776822491496166,12.930452430001196,10.949182799439058,227.3203883296647,0,0,0,9,5,44,0.07683618749637594,0.025218560860793545,116.0,166.0
F0_12.6,N8,N15,800.0,1,2400.0,2394.0567895315166,25,8,25,7,5.943210468483471,3994.0567895315166,35.059803887915194,40.749016709799676,1,-1,28.0,28.0,57,28,13.190198961495824,65.55922346572106,14.47598357321853,213.9579918294732,0,0,2,5,0,40,0.046234028244788165,0.027320107599193007,152.0,170.0
F1_10.1,N8,N15,800.0,1,2400.0,2390.0331311430964,19,6,19,6,9.966868856903716,3990.0331311430964,35.08937372829382,41.08365864051991,-1,1,22.0,22.0,47,22,9.87692815528493,99.08757824745135,11.969619527556143,217.62405618236954,0,2,0,10,5,31,0.07355413584398117,0.026111301919115572,187.0,178.0
F1_12.4,N8,N15,800.0,1,2400.0,2398.6888412633925,17,5,17,6,1.3111587366076947,3998.6888412633925,35.13339333887628,41.2347164971294,-1,1,32.0,32.0,46,21,9.598899176211436,61.46887925582769,8.39620933077906,216.0435948499494,0,2,0,8,3,28,0.07145258910558171,0.025218560860793545,198.99999999999994,178.0
F2_14.6,N8,N15,800.0,1,2400.0,1964.9575761118758,24,9,24,12,435.0424238881244,3564.957576111876,35.16658695765355,38.44567049343372,1,1,29.0,29.0,52,25,9.873153227206,105.27573622550665,10.905836106614732,119.58482927554685,0,0,0,5,4,45,0.07145258910558171,0.023117014122394083,145.0,144.0
F0_12.4,N8,N15,800.0,1,2400.0,2398.946162784194,18,5,18,6,1.0538372158063112,3998.946162784194,34.97473039723221,40.23908565047161,-1,1,40.0,40.0,49,21,11.487772383613954,31.28910944096424,12.40822169744996,214.317344280202,0,0,2,4,2,29,0.037827841291190316,0.028803792635181756,158.0,218.0
F2_11.10,N8,N15,800.0,1,2400.0,2091.2538908540305,29,7,29,12,308.74610914596934,3691.2538908540305,35.14885643770476,38.810922475077604,1,1,11.0,11.0,64,24,10.959496439922015,225.88514270881353,10.161035687671005,124.65498044002132,0,0,0,3,1,48,0.025218560860793545,0.023117014122394083,130.0,144.0
F2_14.4,N8,N15,800.0,1,2400.0,2393.025769159961,21,8,21,7,6.97423084003924,3993.025769159961,35.107400938915575,40.749016709799676,1,1,0.0,0.0,50,25,10.272519318454624,129.883561998649,10.243422311375252,113.51542802819957,0,0,0,5,4,36,0.046234028244788165,0.025218560860793545,150.0,198.0
F0_15.3,N8,N15,800.0,1,2400.0,2093.148628191495,25,10,25,12,306.8513718085051,3693.148628191495,35.145221444676565,38.8328229834828,0,-1,0.0,0.0,56,27,8.901163933918705,10.014405229027716,8.80548071615359,214.44614899126574,0,0,6,7,4,47,0.07145258910558171,0.02942165433759247,128.0,175.0
F2_8.5,N8,N15,800.0,1,2400.0,1686.483776502786,28,7,28,14,713.5162234972138,3286.483776502786,35.25804630276168,38.810922475077604,1,1,1.0,1.0,65,27,11.121198178082517,47.57321648173456,11.121198178082517,120.29179096497612,0,0,0,1,0,49,0.02101546738399462,0.023117014122394083,116.0,152.0
F1_10.0,N8,N15,800.0,1,2400.0,2392.0984795757226,20,7,20,7,7.901520424277237,3992.0984795757226,35.16160976134618,41.08365864051991,-1,1,6.0,6.0,49,24,9.330264951718508,23.6620381521725,12.621144832989149,221.8615942611569,0,2,0,14,7,34,0.08196032279757902,0.026269334229993276,184.0,170.0
F2_19.3,N8,N15,800.0,1,2400.0,2389.8748879973655,25,9,25,11,10.125112002634523,3989.8748879973655,35.16658695765355,38.516321834641275,1,1,26.0,26.0,53,24,10.10605832485503,37.8806341291517,9.678534479279108,119.28715046172925,0,0,0,11,9,45,0.0672494956287828,0.023117014122394083,148.0,149.0
F0_12.7,N8,N15,800.0,1,2400.0,2070.319111515002,39,11,39,12,329.6808884849978,3670.319111515002,35.12863923197815,38.41318594393418,-1,1,32.0,32.0,83,28,7.282892385895605,11.349782451042302,9.731446679472548,233.59608480515976,0,7,0,12,5,62,0.0945696032279758,0.0304724277067922,115.0,161.0
