veh_id,cur_rsu,next_rsu,r_cov,dirct,d_rsu,d_e_n,n_t_0,n_t_1,n_t_2,n_t_3,d_l_c,d_l_n,v_c_a,v_n_a,tls_c,tls_n,tlt_c,tlt_n,n_cur,n_nxt,v_ahead_avg,dist_leader,v_leader,est_travel_time,route_lane_changes,q_len_cur,q_len_nxt,n_ahead_cur,n_ahead_nxt,n_merge_nxt,occ_cur,occ_nxt,dwell_cur,dwell_nxt
F8_9.0,N17,N16,800.0,1,2400.0,1830.0791943316294,9,3,58,9,569.9208056683707,3430.0791943316294,0.0,0.0,1,-1,8.0,8.0,9,9,13.336366424128366,200.0,13.336366424128366,204.37996129419912,0,0,0,0,0,70,0.027320107599193007,0.0,127.0,146.0
F8_9.1,N17,N16,800.0,1,2400.0,1808.6616148149164,10,3,65,10,591.3383851850833,3408.6616148149164,0.0,0.0,-1,1,30.0,30.0,11,10,6.10153326593331,76.44523459729908,12.20306653186662,225.1472744154216,0,1,0,2,2,78,0.037827841291190316,0.0,112.0,139.0
F8_1.1,N17,N16,800.0,-1,2400.0,1252.0500180600711,15,10,84,15,452.0457156298875,2852.050018060071,0.0,0.0,-2,-1,4.0,4.0,20,16,11.222284625215307,200.0,11.222284625215307,224.27594772077848,0,0,0,0,0,109,0.004203093476798925,0.010507733691997312,43.0,137.0
F8_0.1,N17,N16,800.0,1,2400.0,1814.6490483554376,10,3,69,10,585.3509516445627,3414.6490483554376,0.0,0.0,-1,1,9.0,9.0,12,10,7.592594395804679,75.41310727995688,11.450261171972423,240.13679431996638,0,3,0,6,6,82,0.05566117588095734,0.0,95.0,141.0
F8_2.1,N17,N16,800.0,1,2400.0,2121.057555714114,10,3,60,10,278.9424442858859,3721.057555714114,0.0,0.0,0,-1,1.0,1.0,10,10,11.849918277060398,77.76875517943154,11.849918277060398,209.1439866271572,0,0,0,1,1,73,0.014710827168796235,0.0,126.0,144.99999999999994
F8_1.0,N17,N16,800.0,1,2400.0,1955.254187342864,10,3,64,10,444.7458126571358,3555.254187342864,0.0,0.0,-1,1,35.0,35.0,10,10,8.99538203895441,80.0391895477178,11.865786503691748,223.14821803499999,0,0,0,3,3,77,0.0336247478143914,0.0,124.0,143.0
F4_17.2,N17,N24,800.0,1,2400.0,2162.620458092721,2,0,2,39,237.37954190727885,3762.620458092721,0.0,0.0,1,-1,8.0,8.0,12,11,8.842086056359209,200.0,8.842086056359209,275.22209768466206,0,0,0,0,0,41,0.0168123739071957,0.0,130.0,155.0
F8_2.0,N17,N16,800.0,-1,2400.0,1569.3644850525475,13,7,81,13,768.9859273286468,3169.3644850525475,0.0,0.0,-2,-1,19.0,19.0,18,12,10.553551470553739,32.903512471782975,10.819968172264623,230.4998849563945,0,0,0,5,5,101,0.012609280430396773,0.010507733691997312,83.0,196.0
F8_0.3,N17,N16,800.0,-1,2400.0,842.5529760880315,28,10,116,28,42.53075390970673,2442.5529760880318,37.32584466879883,39.6166162757872,-2,1,5.0,5.0,42,42,10.937790115523173,126.72091032344326,10.884959378904401,225.24456815212375,0,0,0,9,3,154,0.027320107599193007,0.01786314727639543,5.0,147.0
F4_17.6,N17,N24,800.0,-1,2400.0,804.7087081726725,7,2,7,95,4.6870442877198,2404.7087081726722,36.49965395915208,36.12777227894699,-2,-1,32.0,32.0,49,28,10.44157772109514,131.09765912639466,10.206739944942736,222.3230244821254,0,0,0,4,2,104,0.014710827168796235,0.0073554135843981175,1.0,137.0
F4_17.5,N17,N24,800.0,1,2400.0,2396.5726762905697,6,0,6,46,3.427323709430084,3996.5726762905697,36.120598155535745,42.735913899698744,1,-1,5.0,5.0,22,15,8.360222332711475,12.724981049251028,9.164285408630743,270.3933421502362,0,0,0,3,3,52,0.014710827168796235,0.0021015467383994624,156.0,139.0
F4_17.0,N17,N24,800.0,1,2400.0,2280.873586973046,4,0,4,42,119.1264130269542,3880.873586973046,0.0,0.0,-1,1,33.0,33.0,14,11,8.847865513753723,231.43968397981098,8.863372463657647,275.9714776208305,0,0,0,2,2,46,0.018913920645595158,0.0,210.00000000000006,161.0
F4_17.3,N17,N24,800.0,-1,2400.0,1255.3318937966555,7,2,7,75,455.32755733524806,2855.3318937966555,37.32584466879883,37.114230271897185,-2,-1,3.0,3.0,43,22,9.250211041002975,200.0,9.250211041002975,222.14202970408496,0,0,0,0,0,84,0.0021015467383994624,0.006304640215198386,48.0,164.0
F8_9.2,N17,N16,800.0,-1,2400.0,1047.8539470513247,29,9,119,29,247.8268493667763,2647.8539470513247,37.50311376748149,39.6166162757872,-2,1,0.0,0.0,43,43,10.907603663798211,189.0390581037219,10.637605331342817,224.06926609244513,0,0,0,11,5,157,0.027320107599193007,0.01786314727639543,28.0,187.0
F8_7.2,N17,N16,800.0,1,2400.0,2397.885322442864,11,10,97,11,2.1146775571360195,3997.885322442864,37.155371055071925,39.76959800456666,1,-1,27.0,27.0,20,16,10.360221638024298,23.83367624073162,12.628174349772618,217.48839069591395,0,0,0,7,5,118,0.08406186953597848,0.014326390558971199,162.00000000000006,147.0
F4_17.7,N17,N24,800.0,1,2400.0,2393.965975956242,7,0,7,73,6.034024043758222,3993.965975956242,36.955713560221106,37.00708279455529,1,-1,15.0,15.0,42,22,8.63153520704565,56.073829039557495,8.987174739658862,264.5892153212922,0,0,0,4,4,80,0.018913920645595158,0.004203093476798925,165.0,146.0
F8_9.5,N17,N16,800.0,1,2400.0,2396.405274612962,13,14,100,13,3.594725387038352,3996.405274612962,36.95170188430171,39.76959800456666,1,-1,8.0,8.0,22,21,10.28186085218818,45.27613939482899,10.538383591573387,218.17998017714035,0,0,0,6,5,127,0.07985877605917956,0.0168123739071957,164.0,194.0
F8_9.4,N17,N16,800.0,1,2400.0,2393.988447705055,12,13,99,12,6.011552294944977,3993.988447705055,36.95170188430171,39.76959800456666,1,-1,13.0,13.0,21,19,9.97858987271562,141.76525447378617,10.333733897380196,215.0868618063407,0,0,0,5,4,124,0.07355413584398117,0.0168123739071957,166.99999999999994,197.0
F8_1.4,N17,N16,800.0,1,2400.0,2395.4256439671717,17,15,103,17,4.574356032828518,3995.4256439671717,36.95170188430171,39.76959800456666,1,-1,2.0,2.0,26,24,10.960129079408606,13.2741264180479,11.39248625706032,216.47961258682471,0,0,0,8,8,135,0.0777572293207801,0.01786314727639543,162.99999999999994,194.0
F8_11.2,N17,N16,800.0,1,2400.0,2391.9590199730983,15,14,101,15,8.04098002690148,3991.9590199730983,36.95170188430171,39.76959800456666,1,-1,5.0,5.0,24,23,9.604562792215168,200.0,9.604562792215168,217.8960356565439,0,0,0,0,0,130,0.031523201075991936,0.0168123739071957,164.0,195.0
F6_7.0,N17,N16,800.0,-1,2400.0,1426.162698514037,34,14,135,34,626.091269420865,3026.162698514037,36.51659087770907,39.09080739590556,-2,1,31.0,31.0,48,58,10.022628468445124,16.58048630213088,9.380998434392717,235.22451669027254,0,0,0,19,14,183,0.04203093476798924,0.03152320107599193,66.0,191.0
F6_7.2,N17,N16,800.0,1,2400.0,2271.603672967627,26,11,107,26,128.39632703237282,3871.603672967627,37.32584466879883,39.576639897199634,-1,1,13.0,13.0,40,40,9.792119767749787,38.51594362892024,10.612216380672148,222.63910724317793,0,1,0,14,11,144,0.0882649630127774,0.017863147276395427,136.0,190.0
F8_9.6,N17,N16,800.0,1,2400.0,1728.828375645157,31,11,129,31,671.171624354843,3328.828375645157,37.84038832414014,39.45578777994867,1,-1,23.0,23.0,45,44,10.36626514526915,11.782470651730819,10.544006202683923,218.72977547981478,0,0,0,5,4,171,0.0882649630127774,0.022479698111161107,97.0,188.0
F8_0.5,N17,N16,800.0,1,2400.0,1751.0100757501764,31,11,129,31,648.9899242498235,3351.0100757501764,37.84038832414014,39.45578777994867,1,-1,22.0,22.0,46,44,10.138899855218883,15.34652165531179,9.853100052745916,216.7836747889757,0,0,0,3,3,171,0.054640215198386015,0.023117014122394083,94.0,191.0
F8_0.4,N17,N16,800.0,1,2400.0,2396.4019089446165,14,14,101,14,3.5980910553832928,3996.4019089446165,36.95170188430171,39.76959800456666,1,-1,6.0,6.0,23,22,10.730139643071652,12.600457113361017,10.523767440540963,218.42380958471952,0,0,0,7,6,129,0.08196032279757902,0.0168123739071957,164.0,196.0
F8_2.5,N17,N16,800.0,1,2400.0,1985.928071842674,28,11,112,28,414.071928157326,3585.928071842674,37.32584466879883,39.6166162757872,-1,1,9.0,9.0,42,42,7.688603556915808,10.962547395816046,9.669732003643594,226.5083947326828,0,2,0,6,6,151,0.09036650975117687,0.01786314727639543,124.0,195.0
F8_11.3,N17,N16,800.0,1,2400.0,1854.9595071622757,32,12,133,32,545.0404928377244,3454.9595071622757,36.93251809642637,39.40884250588142,1,-1,3.0,3.0,46,49,11.19420341674678,185.7630892526172,11.708707197240228,215.89958065350865,0,0,1,3,3,177,0.0441324815063887,0.03362474781439139,127.0,167.0
F8_7.4,N17,N16,800.0,1,2400.0,2389.66674165889,32,11,129,32,10.333258341110309,3989.66674165889,37.8431057500384,39.40884250588142,1,-1,19.0,19.0,46,43,10.605915723320555,29.01446236096581,11.647520310094556,220.22412541810218,0,0,0,18,12,172,0.08607680837463916,0.023117014122394083,157.0,151.0
F8_9.3,N17,N16,800.0,1,2400.0,2395.3278259389995,18,15,103,18,4.672174061000646,3995.3278259389995,36.835356356906196,39.76959800456666,1,-1,1.0,1.0,26,24,9.642713992936208,36.60906939335041,9.642713992936208,217.59546383389304,0,0,0,1,1,136,0.0336247478143914,0.01786314727639543,173.0,196.0
F6_9.0,N17,N16,800.0,1,2400.0,2048.3214136878737,31,11,130,31,351.67858631212636,3648.3214136878737,37.654498473425924,39.40884250588142,1,-1,16.0,16.0,45,45,10.019423070683198,11.284230888908269,8.935446914202787,222.44122437747956,0,0,0,12,7,172,0.08406186953597848,0.02578665689821212,154.0,155.0
F8_0.0,N17,N16,800.0,1,2400.0,1764.6660806092432,12,13,100,12,635.333919390757,3364.666080609243,36.95170188430171,39.76959800456666,1,-1,12.0,12.0,21,19,9.205876486439845,77.25644420365325,9.121232604338662,214.96845553596717,0,0,0,2,1,125,0.07355413584398117,0.0168123739071957,163.00000000000006,213.0
F6_7.1,N17,N16,800.0,1,2400.0,1894.3083328234184,31,11,129,31,505.6916671765817,3494.3083328234184,37.84038832414014,39.45578777994867,1,-1,23.0,23.0,45,44,9.799986953881108,45.23977247476887,8.973148565618782,218.72977547981478,0,0,0,12,7,171,0.0882649630127774,0.022479698111161107,148.0,177.0
F6_11.2,N17,N16,800.0,1,2400.0,2393.2234496840315,28,11,111,28,6.776550315968393,3993.2234496840315,37.32584466879883,39.33591141319733,-1,1,10.0,10.0,42,43,9.539442454162321,184.27868188850198,12.728465727594344,225.60165025854602,0,2,0,10,8,150,0.046234028244788165,0.01786314727639543,187.0,167.0
F4_17.12,N17,N24,800.0,1,2400.0,2391.339859133629,7,2,7,94,8.660140866370966,3991.339859133629,36.49965395915208,36.12777227894699,1,-1,34.0,34.0,49,28,9.468725836053693,36.36743870222335,10.225190062014086,253.9504566329054,0,0,0,3,3,103,0.014710827168796235,0.0073554135843981175,148.0,164.0
F4_17.9,N17,N24,800.0,1,2400.0,2396.7137148302545,6,2,6,93,3.2862851697457245,3996.7137148302545,36.49965395915208,36.12777227894699,1,-1,39.0,39.0,48,26,9.578659875084167,567.7378344527201,9.17821847482486,250.9887176229774,0,0,0,2,2,101,0.014710827168796235,0.006304640215198386,155.0,162.0
F8_1.3,N17,N16,800.0,1,2400.0,2395.1248086598716,28,11,111,28,4.875191340128254,3995.1248086598716,37.32584466879883,39.33591141319733,-1,1,10.0,10.0,42,43,10.014796545171397,111.29125976096498,11.635818301468998,225.60165025854602,0,2,0,16,13,150,0.09036650975117687,0.01786314727639543,209.0,196.0
F3_17.28,N17,N24,800.0,1,2400.0,2398.9436212937408,88,7,88,206,1.0563787062592382,3998.9436212937408,31.88427225673309,27.992771435165217,-1,-1,31.0,31.0,244,199,9.903003398241818,22.511699974426847,9.503345314175286,445.3897492831032,0,45,0,14,7,301,0.1050773369199731,0.06698111311097867,191.0,147.0
F3_17.30,N17,N24,800.0,1,2400.0,2396.2988414431634,109,5,109,178,3.701158556836617,3996.2988414431634,31.766012434567436,27.727760359378028,-1,-1,21.0,21.0,303,201,7.997389193653214,9.461807146582032,8.683856521552292,484.3006954509772,0,42,9,15,3,292,0.10448580164188656,0.07250336247478144,198.0,184.0
F3_17.29,N17,N24,800.0,1,2400.0,2396.728357681278,107,5,107,187,3.2716423187223427,3996.728357681278,31.73174258709102,28.004180629366335,-1,-1,40.0,40.0,283,196,8.79410033064784,34.22443760732949,10.50589726772806,480.4619898520016,0,35,2,7,2,299,0.0882649630127774,0.06405908103004983,219.0,207.0
F3_19.47,N17,N24,800.0,1,2400.0,2392.227162392713,127,7,127,175,7.772837607286874,3992.227162392713,31.181081862658285,27.63405229982871,1,1,7.0,7.0,349,213,8.301691502191385,88.91227095546355,11.757862924217246,593.5043237982569,0,82,0,18,9,309,0.1387020847343645,0.07602221709521134,169.0,190.0
F3_19.43,N17,N24,800.0,1,2400.0,2394.247846012475,132,7,132,174,5.752153987525276,3994.247846012475,31.14936028216525,27.61992519316533,1,1,3.0,3.0,351,214,8.150733224538747,29.98241628775554,9.42718674453327,595.2250813092425,0,87,0,17,9,313,0.13221550791213565,0.0746049092131809,177.0,243.0
F3_18.41,N17,N24,800.0,1,2400.0,2392.317064602474,139,9,139,168,7.682935397525853,3992.317064602474,30.70742378571529,27.400710450480712,1,1,33.0,33.0,365,224,5.853919836476698,79.03598289953106,10.500908772225102,637.3557679557243,0,89,2,26,15,316,0.14710827168796234,0.09074870357500175,183.0,255.0
F3_19.46,N17,N24,800.0,1,2400.0,2394.319761928477,147,10,147,176,5.680238071522922,3994.319761928477,30.623195893280073,27.53017464572011,1,1,13.0,13.0,365,202,8.608845526139545,9.046308223964388,8.375323750493369,602.1924107660317,0,81,1,22,14,333,0.14009415506116676,0.089335248216248,171.0,254.0
F3_19.45,N17,N24,800.0,1,2400.0,2394.7670660975746,144,10,144,175,5.232933902425202,3994.7670660975746,30.616981586140618,27.524645817973777,1,1,15.0,15.0,364,203,8.727224118327118,10.632830286021772,8.211625261428477,608.9101001721873,0,86,2,22,13,329,0.14710827168796234,0.09040709184483571,176.0,256.0
F3_18.40,N17,N24,800.0,1,2400.0,2393.1567087886933,134,8,134,164,6.843291211306905,3993.1567087886933,30.746643614755868,27.378354274209883,-1,-1,2.0,2.0,358,227,4.899146902979026,38.87636742485597,7.999068631170575,644.9784676788354,0,94,11,28,17,306,0.15341291190316073,0.09036650975117687,189.0,266.0
F3_19.49,N17,N24,800.0,1,2400.0,2396.1398891128733,138,9,138,153,3.8601108871267797,3996.1398891128733,28.99071260918945,26.83942563237139,-1,-1,0.0,0.0,423,237,4.501568744800119,10.756686009901841,9.517801261131453,614.7636422059435,0,76,25,52,16,300,0.22542958063012175,0.1292451244115669,385.0,277.0
F3_17.34,N17,N24,800.0,1,2400.0,2396.868364553561,139,9,139,151,3.1316354464389633,3996.868364553561,29.02708041349339,26.83942563237139,-1,-1,2.0,2.0,424,235,4.784509628945432,10.778797567826814,8.877232692843627,617.6327000156953,0,75,25,51,15,299,0.22276395427034298,0.12819435104236718,390.0,273.0
F8_16.2,N17,N24,800.0,1,2400.0,1648.43778864973,10,0,10,40,751.56221135027,3248.43778864973,0.0,0.0,1,1,36.0,36.0,22,9,2.9946057431328494,1.9996265352629052,1.9207171653286643,215.4367582589496,0,0,0,2,2,50,0.06699920738241716,0.0021015467383994624,71.0,131.0
F8_13.2,N17,N24,800.0,-1,2400.0,957.1559464917893,29,0,29,49,157.1532268954669,2557.155946491789,43.84016606123508,43.63636363636364,-2,-1,25.0,25.0,51,16,13.824616758985528,200.0,13.824616758985528,188.48078704114124,0,0,0,0,0,78,0.004203093476798925,0.00840618695359785,12.0,140.0
F8_13.0,N17,N24,800.0,-1,2400.0,1131.9212098317473,24,0,24,51,331.8906365657442,2731.9212098317475,46.829268292682926,0.0,-2,1,2.0,2.0,44,14,15.389959730415217,764.325439672115,15.389959730415217,186.59793034345253,0,0,0,1,1,75,0.014710827168796235,0.00840618695359785,27.0,146.00000000000006
F8_17.0,N17,N24,800.0,-1,2400.0,846.3268785482417,28,0,28,44,46.324402714344046,2446.3268785482414,40.86553400876881,42.3896103896104,-2,-1,12.0,12.0,49,16,12.747618301543362,14.828751926113,12.564735408095471,192.59510911823168,0,0,0,2,2,72,0.006304640215198386,0.008406186953597848,4.0,143.0
F8_13.1,N17,N24,800.0,1,2400.0,2029.5646665011272,7,0,7,34,370.43533349887275,3629.5646665011272,0.0,0.0,0,0,1.0,1.0,12,5,13.115743511925102,17.633937305821064,11.709275919109427,200.92978171429758,0,0,0,3,1,41,0.054640215198386015,0.0,120.0,154.0
F8_7.0,N17,N16,800.0,-1,2400.0,1501.2503469375156,4,5,81,4,701.1287570496921,3101.2503469375156,46.829268292682926,0.0,-2,-1,28.0,28.0,24,24,8.982673939901977,200.0,8.982673939901977,277.10792388479456,0,0,0,0,0,90,0.0021015467383994624,0.0021015467383994624,77.0,145.0
F8_15.1,N17,N24,800.0,1,2400.0,2392.807024217455,10,0,10,38,7.192975782545091,3992.807024217455,0.0,0.0,-1,-1,0.0,0.0,17,8,7.232595406861279,125.27243086068415,13.85629003419546,224.72070192912517,0,6,0,8,2,48,0.08406186953597848,0.0010507733691997312,158.0,140.0
F8_15.3,N17,N24,800.0,1,2400.0,2396.9852809150616,22,0,22,49,3.014719084938406,3996.9852809150616,46.829268292682926,0.0,1,1,7.0,7.0,38,13,12.116593572081458,28.870463643997027,12.47517564424941,203.3785234482683,0,0,0,7,3,71,0.05884330867518494,0.00840618695359785,142.0,134.0
F8_14.3,N17,N24,800.0,1,2400.0,2399.9564692251897,27,0,27,48,0.043530774810164985,3999.9564692251897,46.829268292682926,0.0,0,0,0.0,0.0,49,14,11.235836152758159,11.999637926442801,10.857115512200645,205.37058074247568,0,0,0,17,6,75,0.08196032279757902,0.00840618695359785,138.99999999999994,132.0
F8_13.3,N17,N24,800.0,1,2400.0,1634.0856520023394,30,0,30,45,765.9143479976607,3234.0856520023394,40.96720481628521,42.3896103896104,-1,-1,14.0,14.0,51,16,0.0,0.14494439265263281,0.0,232.081452125072,0,9,0,3,2,75,0.08196032279757902,0.00840618695359785,91.0,146.0
F4_12.2,N17,N24,800.0,1,2400.0,2132.79735874364,29,0,29,48,267.20264125636004,3732.79735874364,46.829268292682926,0.0,1,-1,30.0,30.0,52,17,8.88894135428965,31.239234687404178,9.774194803174398,263.02609407209866,0,0,0,2,2,77,0.035726294552790853,0.00840618695359785,139.0,121.0
F8_16.3,N17,N24,800.0,-1,2400.0,832.4435488519293,40,3,40,53,32.42148354773974,2432.4435488519293,38.25280343637365,37.20772459154913,-2,-1,11.0,11.0,76,33,12.495700727574606,60.77631762484339,12.77392260694739,192.6818751536135,0,0,0,9,3,96,0.046234028244788165,0.03257397444519166,3.0,143.0
F8_11.0,N17,N24,800.0,1,2400.0,2391.3141040939117,25,0,25,48,8.68589590608849,3991.3141040939117,46.829268292682926,0.0,0,0,1.0,1.0,47,14,11.567347933432258,12.468004076210036,10.494197188127714,204.50845473829673,0,0,0,16,5,73,0.08196032279757902,0.00840618695359785,142.99999999999994,148.0
F4_17.1,N17,N24,800.0,1,2400.0,1764.9026951188994,25,0,25,42,635.0973048811007,3364.9026951188994,39.450128270147026,40.56743256743257,-1,1,41.0,41.0,45,15,8.855253496161847,33.20805509800903,8.855253496161847,263.0787089540305,0,0,0,1,1,67,0.037827841291190316,0.008406186953597848,114.0,169.0
F4_18.1,N17,N24,800.0,1,2400.0,2395.100056406417,22,0,22,49,4.899943593582748,3995.100056406417,46.829268292682926,0.0,-1,1,7.0,7.0,38,13,9.517638844511968,20.4165493152027,10.698189264904336,259.04552063963075,0,0,0,3,3,71,0.031523201075991936,0.00840618695359785,170.0,170.0
F8_15.4,N17,N24,800.0,1,2400.0,2004.1965213610888,25,0,25,41,395.8034786389114,3604.196521361089,40.395141097161726,40.56743256743257,-1,-1,4.0,4.0,46,15,6.860680685935082,8.903580655359747,6.689396851419895,245.2242679784494,0,12,0,17,13,66,0.09667114996637526,0.008406186953597848,109.0,190.0
F4_17.0,N17,N24,800.0,1,2400.0,2392.131143030104,11,0,11,42,7.868856969896228,3992.131143030104,46.829268292682926,0.0,-1,1,30.0,30.0,23,10,7.95731975950878,200.0,7.95731975950878,272.5788007127605,0,0,0,0,0,53,0.027320107599193007,0.005253866845998656,197.00000000000006,172.0
F4_19.1,N17,N24,800.0,-1,2400.0,1417.9324458625356,40,3,40,54,617.9248385488839,3017.9324458625356,38.39306549145026,36.670383366117036,-2,-1,18.0,18.0,76,32,13.010221341164298,44.53077236715589,12.77765671309573,196.5529935927752,0,0,0,9,9,97,0.023117014122394083,0.03257397444519166,56.0,170.0
F8_16.1,N17,N24,800.0,1,2400.0,2395.0351879446507,9,0,9,34,4.9648120553492845,3995.0351879446507,0.0,0.0,-1,-1,26.0,26.0,14,7,10.177492316874792,177.229115410737,10.838944524504454,209.96828907014995,0,2,0,7,2,43,0.06304640215198387,0.0010507733691997312,202.0,206.0
F8_16.5,N17,N24,800.0,1,2400.0,1611.5127771133912,38,3,38,55,788.4872228866091,3211.512777113391,38.01407675332048,38.33012612888286,-1,-1,1.0,1.0,70,34,0.0,395.79439149734804,11.736326545792103,226.21180512856716,0,4,0,0,0,96,0.0945696032279758,0.03257397444519167,70.0,151.0
F4_12.1,N17,N24,800.0,1,2400.0,1624.8137520047999,39,0,39,55,775.1862479952001,3224.8137520048,39.05513542428386,36.94551355431399,1,-1,39.0,39.0,72,26,4.353311202309965,4.580733009282994,4.353311202309965,327.5136207929848,0,1,0,1,1,94,0.04203093476798924,0.023117014122394083,74.0,179.0
F8_15.0,N17,N24,800.0,1,2400.0,2392.6224078290124,14,0,14,43,7.377592170987782,3992.6224078290124,46.829268292682926,0.0,1,1,22.0,22.0,27,10,12.577725282710766,43.78244465055559,13.209661482687437,202.98988258068448,0,0,0,9,4,57,0.07323250461561696,0.007355413584398118,162.99999999999994,206.0
F8_15.2,N17,N24,800.0,1,2400.0,2395.969073421943,19,0,19,48,4.030926578057006,3995.969073421943,46.829268292682926,0.0,1,1,10.0,10.0,34,13,12.475380617751394,15.704823076850062,10.788128004338107,201.9224538505565,0,0,0,8,3,67,0.07355413584398117,0.00840618695359785,160.00000000000006,202.0
F4_18.0,N17,N24,800.0,-1,2400.0,1090.9050845493452,38,6,38,61,290.8763645992255,2690.9050845493452,38.52486461126528,38.33012612888286,-2,1,28.0,28.0,67,35,11.770323940042598,55.52364173528764,10.873117795861154,197.96651717252584,0,0,0,20,15,105,0.04875505127568104,0.0320112306902085,29.0,166.0
F8_7.3,N17,N16,800.0,-1,2400.0,823.872449098397,12,14,124,12,23.850512286154526,2423.872449098397,38.20586818878262,38.30646933746148,-2,-1,18.0,18.0,71,54,9.074607926823736,52.39808543318213,8.550024027781062,269.51940911322544,0,0,0,4,3,150,0.014710827168796235,0.00840618695359785,4.0,167.0
F8_14.1,N17,N24,800.0,-1,2400.0,990.3162187195228,35,3,35,58,190.29088954176393,2590.316218719523,38.20714251445699,38.33012612888286,-2,1,38.0,38.0,64,35,12.108976143507476,82.78988241331194,12.074035526646814,194.8375638768058,0,0,0,16,9,96,0.04833557498318763,0.03257397444519167,18.0,198.0
F8_7.1,N17,N16,800.0,-1,2400.0,1273.9378838269804,8,15,113,8,473.8970009934076,2873.9378838269804,39.05513542428386,38.44938862763329,-2,1,37.0,37.0,74,46,9.080772658242486,84.55083173779752,9.58588888888564,275.8291698169644,0,0,0,3,3,136,0.01050773369199731,0.005253866845998655,60.0,176.0
F8_11.1,N17,N24,800.0,-1,2400.0,1180.2396861700474,38,9,38,63,380.206425727982,2780.239686170047,37.38779341470459,37.33840665433512,-2,-1,40.0,40.0,75,41,11.99799829803402,136.73204893537854,12.948525778082981,194.43464171462546,0,0,0,18,15,110,0.05253866845998655,0.037827841291190316,32.0,152.0
