veh_id,cur_rsu,next_rsu,r_cov,dirct,d_rsu,d_e_n,n_t_0,n_t_1,n_t_2,n_t_3,d_l_c,d_l_n,v_c_a,v_n_a,tls_c,tls_n,tlt_c,tlt_n,n_cur,n_nxt,v_ahead_avg,dist_leader,v_leader,est_travel_time,route_lane_changes,q_len_cur,q_len_nxt,n_ahead_cur,n_ahead_nxt,n_merge_nxt,occ_cur,occ_nxt,dwell_cur,dwell_nxt
F19_13.3,N39,N38,800.0,-1,2400.0,1509.4930701256849,39,14,1,39,709.4783745193355,3109.493070125685,35.76898431176197,36.03452035905305,-2,-1,41.0,41.0,116,59,10.995242348108107,112.25867964392975,10.582674264742845,227.88886027591388,0,0,0,9,9,54,0.023117014122394083,0.036777067921990585,73.0,155.0
F19_13.4,N39,N38,800.0,-1,2400.0,1038.835735296008,41,19,3,41,238.8089423079332,2638.835735296008,33.69105098876691,36.71462316588279,-2,-1,39.0,39.0,103,76,9.778310702769524,108.97707418949699,7.867992683395013,234.60603168317635,0,1,1,26,16,63,0.0672494956287828,0.05253866845998656,20.0,144.0
F19_15.5,N39,N38,800.0,1,2400.0,1633.9420098827381,42,17,1,42,766.057990117262,3233.942009882738,35.924454071670844,36.79209558015286,-1,-1,24.0,24.0,121,61,0.0,0.001132214722701974,0.0,168.9236546801728,0,7,1,3,2,60,0.0882649630127774,0.04308170813718897,106.0,132.0
F18_9.2,N39,N38,800.0,-1,2400.0,1342.657815453209,41,20,1,41,542.6522442016549,2942.657815453209,34.3630609659592,37.45712279150696,-2,-1,0.0,0.0,111,73,10.029304852939456,35.55071366694301,12.127065813687384,239.4707135727661,0,2,2,15,9,62,0.037827841291190316,0.0504371217215871,51.0,143.0
F18_14.2,N39,N38,800.0,1,2400.0,1923.8626276056361,41,11,1,41,476.1373723943638,3523.862627605636,35.919286327030036,35.60225798067021,-1,1,13.0,13.0,120,61,3.110983726734326,93.50811208779203,11.88864737478386,158.5432145731813,0,16,0,10,8,53,0.0672494956287828,0.03467552118359112,122.0,152.0
F18_7.3,N39,N38,800.0,1,2400.0,2337.522146489751,40,14,1,40,62.47785351024925,3937.522146489751,35.70905436213787,36.09662153627329,-1,0,0.0,0.0,117,60,5.663583166619179,13.672341715064363,12.324461276363515,216.23198000812042,0,27,0,31,3,55,0.14710827168796234,0.036777067921990585,162.99999999999994,150.0
F19_11.2,N39,N38,800.0,1,2400.0,2127.4730061992614,39,14,1,39,272.52699380073886,3727.4730061992614,35.76898431176197,36.03452035905305,-1,-1,41.0,41.0,116,59,7.563763171357765,33.95858370945439,8.526771678746371,153.7441469836228,0,1,0,9,2,54,0.10928043039677203,0.036777067921990585,142.0,175.0
F18_13.9,N39,N38,800.0,-1,2400.0,1305.812579427894,39,17,3,39,505.80762065978166,2905.812579427894,33.5028136964453,36.68900347701978,-2,-1,1.0,1.0,102,87,7.816981289797356,109.00148039845323,12.210965031976244,273.11668030354855,0,9,9,15,9,59,0.0336247478143914,0.0609448554135844,43.0,155.0
F19_9.2,N39,N38,800.0,1,2400.0,2124.9398097230933,39,15,1,39,275.0601902769067,3724.9398097230933,35.924454071670844,36.31293307845829,-1,-1,34.0,34.0,115,59,7.393291627388122,52.23349124314689,8.656070773834742,151.68996300399178,0,4,0,8,1,55,0.09667114996637526,0.04098016139878951,143.0,174.0
F18_13.8,N39,N38,800.0,1,2400.0,2395.782004991015,43,18,1,43,4.217995008984985,3995.782004991015,35.4515477900165,37.30227557744511,1,-1,9.0,9.0,119,70,9.080124731627329,206.8079847260396,12.347559376801907,117.29789053729833,0,0,2,17,2,62,0.09507905839041855,0.05043712172158709,146.99999999999994,145.0
F19_9.3,N39,N38,800.0,-1,2400.0,990.1856437915019,35,24,6,35,190.18282978833554,2590.185643791502,33.542423191904916,36.19161083957621,-2,-1,32.0,32.0,94,112,10.365290902678588,389.01218689720383,11.995484513963692,232.71289040545432,0,2,2,12,3,65,0.037827841291190316,0.05674176193678547,15.0,136.0
F19_13.6,N39,N38,800.0,1,2400.0,2393.686016064532,42,17,1,42,6.313983935468059,3993.686016064532,35.924454071670844,36.79209558015286,-1,-1,25.0,25.0,121,61,6.376933585432274,9.864942904420104,8.920060195335209,168.95280071947755,0,8,1,15,2,60,0.10087424344317418,0.04308170813718897,198.0,133.0
F18_11.0,N39,N38,800.0,-1,2400.0,1212.979938659447,44,23,2,44,412.94445147829504,2812.979938659447,34.26008468907078,37.63395572549141,-2,1,32.0,32.0,118,76,10.18486827611661,88.06152578937309,9.519685752260191,226.91523139660111,0,0,0,21,13,69,0.05043712172158709,0.04833557498318763,54.0,211.0
F18_14.3,N39,N38,800.0,1,2400.0,1610.3039464741332,38,20,2,38,789.6960535258669,3210.303946474133,33.75006313890122,36.73380038073618,1,-1,13.0,13.0,105,84,11.3806059249612,152.080480751192,11.3595206139955,1.7589401359097845,0,0,0,0,0,60,0.010626719366327437,0.0,79.0,149.0
F19_9.1,N39,N38,800.0,-1,2400.0,1291.239008794736,37,20,2,37,491.1961925983283,2891.239008794736,33.800089531163756,36.687098186822105,-2,-1,22.0,22.0,100,76,9.349663003851218,39.59222130807723,10.684698299991027,250.5235784624297,0,4,4,34,23,59,0.08196032279757902,0.059894082044384664,56.0,173.0
F18_9.3,N39,N38,800.0,1,2400.0,2222.174585084632,39,17,3,39,177.8254149153679,3822.174585084632,33.48493741901376,36.68900347701978,0,-1,1.0,1.0,100,87,12.545671742017916,71.86970254794039,13.296614472143627,105.80213899949416,0,0,10,3,3,59,0.02942165433759247,0.0609448554135844,125.00000000000006,147.0
F19_9.4,N39,N38,800.0,-1,2400.0,1271.636954892676,35,23,6,35,471.5963134136756,2871.636954892676,33.542423191904916,36.333512502664114,-2,-1,36.0,36.0,92,111,10.180168067031525,75.30037471605885,11.090056174814329,226.19642718168691,0,1,1,30,18,64,0.06935104236718224,0.05464021519838601,42.0,175.0
F18_15.5,N39,N38,800.0,1,2400.0,1633.9425904149857,32,22,6,32,766.0574095850143,3233.9425904149857,33.405856853307846,36.463982738526326,-1,0,1.0,1.0,91,109,0.0,0.0016351484321148746,0.0,155.53758596043338,0,12,0,3,3,60,0.037827841291190316,0.05358944182918629,78.0,148.0
F18_15.6,N39,N38,800.0,-1,2400.0,889.3475835908162,33,25,13,33,89.32455426052786,2489.347583590816,33.699497862335136,35.72679543851813,-2,-1,36.0,36.0,102,109,9.894991977672369,132.1863717399509,9.353922618563711,229.053261960093,0,0,0,24,10,71,0.0672494956287828,0.048335574983187635,8.0,131.0
F18_7.4,N39,N38,800.0,-1,2400.0,916.7298157358637,39,24,11,39,116.70624556889186,2516.7298157358637,33.44195811880474,35.77891573719316,-2,1,18.0,18.0,112,122,10.423568460776538,35.14888014140638,11.5964894016079,223.9818773938128,0,0,0,24,10,74,0.0609448554135844,0.05129209997907333,12.0,149.0
F19_15.8,N39,N38,800.0,1,2400.0,2391.352784639195,45,19,2,45,8.647215360805149,3991.352784639195,33.836180516063585,36.986701197647086,1,1,6.0,6.0,113,84,8.390876401092942,13.722085905581594,7.097569408594558,136.54441177671833,0,0,0,14,3,66,0.0882649630127774,0.05358944182918628,231.0,183.0
F19_7.6,N39,N38,800.0,-1,2400.0,1233.7300161074247,34,28,13,34,433.69290125873357,2833.7300161074245,33.76664011570522,35.747292584061356,-2,-1,25.0,25.0,108,110,9.630515821119488,12.678508034381991,11.108440460309781,245.7121140047426,0,3,3,27,14,75,0.0672494956287828,0.05358944182918629,39.0,172.0
F19_15.9,N39,N38,800.0,-1,2400.0,1077.2555550939808,33,27,13,33,277.2524246411423,2677.2555550939805,33.74109862486594,35.747292584061356,-2,-1,27.0,27.0,107,109,9.667040886981857,531.5245573058438,11.094069331216343,241.46391441243182,0,3,3,12,3,73,0.03992938802958978,0.05358944182918629,25.0,187.0
F19_14.6,N39,N38,800.0,1,2400.0,1722.6527326264172,34,17,4,34,677.3472673735828,3322.652732626417,33.254275291625795,36.79272601239921,1,1,12.0,12.0,97,105,7.862288557689987,8.600957605486428,6.967630396205426,143.60950413229003,0,0,0,2,2,55,0.06304640215198387,0.05464021519838602,144.0,189.0
F19_11.4,N39,N38,800.0,1,2400.0,2391.394287197085,38,20,2,38,8.605712802915377,3991.394287197085,33.75006313890122,36.73380038073618,-1,-1,15.0,15.0,104,83,5.959785915035116,26.071888983437304,8.637370013338051,185.33212185938694,0,9,8,15,1,60,0.10087424344317418,0.05989408204438467,210.0,168.0
F19_7.5,N39,N38,800.0,1,2400.0,1601.9991870891954,39,24,11,39,798.0008129108044,3201.9991870891954,33.44989615787855,35.83134060652719,1,1,23.0,23.0,110,122,6.216207147750075,23.397383719027168,10.97029285124,2.306872930576371,0,0,0,0,0,74,0.3304969184971588,0.0,80.0,172.0
F18_13.10,N39,N38,800.0,1,2400.0,2395.892429567134,32,22,6,32,4.107570432865714,3995.892429567134,33.29769760186036,36.463982738526326,-1,0,2.0,2.0,92,109,6.232598265587809,36.714156517135905,11.05212939635679,157.2208353825954,0,11,0,19,3,60,0.14290517821116341,0.05358944182918629,176.0,147.0
F19_9.5,N39,N38,800.0,-1,2400.0,1049.6761519595186,39,33,15,39,249.67313405099674,2649.6761519595184,33.743645969924785,35.63800061591712,-2,-1,5.0,5.0,114,116,7.187117977140537,30.734986133281154,11.429020783488706,282.28608714593906,0,11,11,16,6,87,0.046234028244788165,0.059894082044384664,27.0,163.0
F18_11.5,N39,N38,800.0,1,2400.0,2397.653715232105,39,24,11,39,2.346284767895213,3997.653715232105,33.44195811880474,35.77891573719316,-1,1,18.0,18.0,112,122,8.445099504889802,146.9574805718948,10.813073302515276,139.69202838296377,0,9,0,24,6,74,0.1218897108271688,0.05129209997907333,122.0,137.0
F18_13.12,N39,N38,800.0,-1,2400.0,824.9764478990055,40,35,16,40,24.974008635816062,2424.9764478990055,33.60074324110243,35.48633627401361,-2,-1,38.0,38.0,126,102,9.608597783310103,11.710804210601395,9.648944918735438,248.21768062199348,0,2,2,8,5,91,0.0336247478143914,0.04623402824478817,3.0,143.0
