veh_id,cur_rsu,next_rsu,r_cov,dirct,d_rsu,d_e_n,n_t_0,n_t_1,n_t_2,n_t_3,d_l_c,d_l_n,v_c_a,v_n_a,tls_c,tls_n,tlt_c,tlt_n,n_cur,n_nxt,v_ahead_avg,dist_leader,v_leader,est_travel_time,route_lane_changes,q_len_cur,q_len_nxt,n_ahead_cur,n_ahead_nxt,n_merge_nxt,occ_cur,occ_nxt,dwell_cur,dwell_nxt
F3_17.1,N16,N23,800.0,-1,2400.0,1228.7402457060452,9,13,9,13,428.70353958078385,2828.7402457060452,0.0,0.0,-2,-1,0.0,0.0,9,0,13.081265857813776,200.0,13.081265857813776,189.1938494328368,0,0,0,0,0,35,0.006304640215198386,0.003152320107599193,33.0,152.0
F3_13.1,N16,N23,800.0,1,2400.0,2291.207741067812,3,3,3,2,108.79225893218768,3891.207741067812,0.0,0.0,-1,1,37.0,37.0,3,0,10.438063894216437,14.404608192412297,10.189565024191811,264.37614364064694,0,0,0,2,2,8,0.03284026514792496,0.0,141.0,133.0
F3_18.2,N16,N23,800.0,1,2400.0,2395.1163676958568,13,13,13,13,4.883632304143248,3995.1163676958568,0.0,0.0,-1,1,36.0,36.0,13,0,10.721170516462438,200.0,10.721170516462438,244.83405297252662,0,0,0,0,0,39,0.0168123739071957,0.003152320107599193,127.99999999999994,145.0
F3_14.0,N16,N23,800.0,-1,2400.0,967.7456750834895,28,18,28,21,167.7209382313382,2567.7456750834895,37.0705418898437,0.0,-2,1,2.0,2.0,29,8,12.159584859791005,38.36580075877873,13.199780598126017,189.7263186938549,0,0,0,7,5,67,0.018913920645595158,0.014710827168796233,13.0,132.0
F3_17.2,N16,N23,800.0,-1,2400.0,860.4348895581982,29,24,29,21,60.41237519060769,2460.434889558198,40.167304248077784,0.0,-2,1,21.0,21.0,30,5,12.944945255319846,711.14696559318,12.564692654304608,187.14017307105095,0,0,0,3,1,74,0.023117014122394083,0.014710827168796235,6.0,156.0
F3_12.2,N16,N23,800.0,1,2400.0,2396.109222687751,11,13,11,13,3.8907773122491562,3996.109222687751,0.0,0.0,-1,1,40.0,40.0,11,0,9.193097227035452,17.120243945139464,11.137514213686995,252.30336180687425,0,0,0,7,7,37,0.05043712172158709,0.003152320107599193,138.00000000000006,142.0
F3_16.0,N16,N23,800.0,1,2400.0,2167.1809249111434,18,13,18,13,232.8190750888565,3767.1809249111434,0.0,0.0,-1,1,22.0,22.0,18,0,7.153353490910914,23.012278764503208,9.110686048175582,256.6065313761048,0,0,0,5,5,44,0.0609448554135844,0.003152320107599193,106.99999999999994,159.0
F3_16.1,N16,N23,800.0,1,2400.0,1661.0329212529332,19,17,19,20,738.967078747067,3261.032921252933,40.167304248077784,0.0,1,-1,5.0,5.0,20,0,9.951090407112762,56.76965737667987,11.998895342492322,251.75832461585443,0,0,0,0,0,56,0.05884330867518494,0.012609280430396774,67.99999999999994,145.0
F3_13.0,N16,N23,800.0,1,2400.0,2393.3755922775167,4,3,4,2,6.624407722483397,3993.3755922775167,0.0,0.0,-1,1,18.0,18.0,4,0,9.663271923149788,271.05955562778445,8.940822365580612,258.4795376628025,0,0,0,3,3,9,0.046234028244788165,0.0,195.00000000000006,152.0
F3_12.0,N16,N23,800.0,1,2400.0,2399.5001376998193,7,4,7,2,0.49986230018078004,3999.5001376998193,0.0,0.0,-1,1,0.0,0.0,7,0,9.510866444921984,67.17764511298924,8.973719818371684,249.52059494098546,0,0,0,6,6,13,0.05253866845998655,0.0,174.0,158.0
