veh_id,cur_rsu,next_rsu,r_cov,dirct,d_rsu,d_e_n,n_t_0,n_t_1,n_t_2,n_t_3,d_l_c,d_l_n,v_c_a,v_n_a,tls_c,tls_n,tlt_c,tlt_n,n_cur,n_nxt,v_ahead_avg,dist_leader,v_leader,est_travel_time,route_lane_changes,q_len_cur,q_len_nxt,n_ahead_cur,n_ahead_nxt,n_merge_nxt,occ_cur,occ_nxt,dwell_cur,dwell_nxt
F9_12.0,N23,N24,800.0,-1,2400.0,1505.6296616086202,5,5,12,83,705.5026781837335,3105.62966160862,0.0,36.290292394037245,-2,0,1.0,1.0,8,47,12.345653221728613,44.26807249372712,12.345653221728613,188.27646834388514,0,0,0,1,1,100,0.004203093476798925,0.0021015467383994624,56.0,174.0
F3_17.0,N23,N24,800.0,1,2400.0,2309.7366389136523,5,5,10,68,90.26336108634769,3909.7366389136523,0.0,38.32191906629226,1,-1,18.0,18.0,5,43,12.929491293917305,225.99884046859665,12.929491293917305,191.36922915795316,0,0,0,1,1,83,0.023117014122394083,0.0,133.0,169.0
F9_8.1,N23,N24,800.0,1,2400.0,2398.620496492891,8,8,11,85,1.3795035071087796,3998.620496492891,0.0,36.290292394037245,-1,-1,38.0,38.0,11,48,12.305839867320136,200.0,12.305839867320136,216.87146708601057,0,0,0,0,0,104,0.012609280430396773,0.003152320107599193,122.0,148.0
F3_12.1,N23,N24,800.0,1,2400.0,2395.1598975649595,10,10,11,86,4.840102435040535,3995.1598975649595,0.0,36.290292394037245,1,-1,37.0,37.0,13,48,12.036224141293141,14.54431981248672,12.50960587382543,199.69807905303318,0,0,0,2,1,107,0.031523201075991936,0.004203093476798925,149.0,168.0
F3_18.0,N23,N24,800.0,1,2400.0,2393.9830519628426,8,8,11,85,6.016948037157249,3993.9830519628426,0.0,36.290292394037245,1,-1,38.0,38.0,11,48,12.414890800129413,200.0,12.414890800129413,196.9752735305687,0,0,0,0,0,104,0.014331795193644699,0.003152320107599193,163.0,160.0
F3_18.1,N23,N24,800.0,1,2400.0,2396.312450198416,21,21,12,86,3.6875498015838275,3996.312450198416,0.0,36.93806258510749,1,-1,12.0,12.0,27,57,11.93104801457194,43.64561013213756,11.118390876084803,199.2019068124464,0,0,0,6,5,119,0.02942165433759247,0.005253866845998656,143.0,156.0
F9_12.2,N23,N24,800.0,1,2400.0,2391.0779583935164,19,19,14,82,8.922041606483845,3991.0779583935164,42.04592893359587,36.996816842957486,-1,-1,39.0,39.0,39,65,8.217337735022902,89.02421660328014,12.062587093990905,236.34912895169953,0,0,0,6,6,115,0.037827841291190316,0.009456960322797579,126.0,134.0
F3_12.4,N23,N24,800.0,1,2400.0,2399.252245236078,25,25,14,85,0.7477547639218756,3999.252245236078,42.04592893359587,36.941537387308934,1,-1,22.0,22.0,48,68,10.980670140800164,18.084499814072615,10.209621606169819,201.88199833488642,0,0,0,4,1,124,0.05043712172158709,0.016169500898454696,134.0,116.0
F10_11.0,N23,N22,800.0,1,2400.0,2396.7091302098042,2,77,5,2,3.2908697901957567,3996.7091302098042,0.0,38.31266065878581,-1,-1,3.0,3.0,7,21,10.008121629287297,200.0,10.008121629287297,251.82907379751947,0,0,0,0,0,84,0.0168123739071957,0.0,166.0,238.0
F10_11.1,N23,N22,800.0,1,2400.0,2299.443504126696,3,80,5,3,100.55649587330402,3899.443504126696,0.0,37.86365846014112,1,1,37.0,37.0,8,18,9.713338549294187,200.0,9.713338549294187,251.11936845721283,0,0,0,0,0,88,0.012609280430396773,0.0,155.0,240.0
