veh_id,cur_rsu,next_rsu,r_cov,dirct,d_rsu,d_e_n,n_t_0,n_t_1,n_t_2,n_t_3,d_l_c,d_l_n,v_c_a,v_n_a,tls_c,tls_n,tlt_c,tlt_n,n_cur,n_nxt,v_ahead_avg,dist_leader,v_leader,est_travel_time,route_lane_changes,q_len_cur,q_len_nxt,n_ahead_cur,n_ahead_nxt,n_merge_nxt,occ_cur,occ_nxt,dwell_cur,dwell_nxt
F9_10.0,N22,N23,800.0,-1,2400.0,1005.8084571330926,13,13,13,13,205.782690544527,2605.808457133093,0.0,0.0,-2,-1,32.0,32.0,16,0,11.509643316514156,200.0,11.509643316514156,212.37225282498775,0,0,0,0,0,39,0.004203093476798925,0.0031523201075991936,18.0,132.0
F9_17.0,N22,N23,800.0,-1,2400.0,1356.0969031799386,12,12,8,13,556.0443339193386,2956.0969031799386,0.0,0.0,-2,1,9.0,9.0,15,0,11.559721917671448,91.39991233264607,11.559721917671448,204.76100680826693,0,0,0,1,1,33,0.004203093476798925,0.0031523201075991936,49.0,133.0
F9_19.0,N22,N23,800.0,1,2400.0,1611.5138829682455,12,12,19,13,788.4861170317545,3211.5138829682455,40.27972027972028,0.0,-1,-1,14.0,14.0,14,0,0.0011799687589048669,781.8414250619276,10.909474275526062,220.16101180702535,0,2,0,0,0,44,0.023117014122394083,0.0031523201075991936,88.99999999999994,128.0
F9_17.1,N22,N23,800.0,1,2400.0,2373.5832019241852,8,8,7,9,26.41679807581488,3973.5832019241852,0.0,0.0,1,1,27.0,27.0,11,0,11.750815986408746,12.081082345908726,10.592753649522066,201.6038598049924,0,0,0,4,3,24,0.031523201075991936,0.0031523201075991936,151.99999999999994,135.0
F9_18.0,N22,N23,800.0,-1,2400.0,1435.513873741871,15,15,18,20,635.5055195663414,3035.513873741871,40.11689802734579,0.0,-2,1,17.0,17.0,18,0,11.40785006623311,23.707073116222887,10.614647681169584,215.773901067973,0,0,0,3,3,53,0.012609280430396773,0.013660053799596504,58.0,182.0
F9_5.0,N22,N23,800.0,-1,2400.0,1070.7355345055937,21,21,25,21,270.7324318406022,2670.735534505594,40.11689802734579,0.0,-2,-1,32.0,32.0,24,2,11.703722758517639,18.22600329571901,11.940794858488479,210.84273744055506,0,0,0,2,2,67,0.01050773369199731,0.013660053799596505,26.0,186.0
F9_10.1,N22,N23,800.0,1,2400.0,2396.362304113016,7,7,7,6,3.6376958869841474,3996.362304113016,0.0,0.0,1,1,31.0,31.0,9,0,12.202628381666667,200.0,12.202628381666667,203.49007207818417,0,0,0,0,0,20,0.018913920645595158,0.0021015467383994624,164.00000000000006,182.0
F9_17.2,N22,N23,800.0,-1,2400.0,1583.2322345489374,14,14,18,18,783.155535925204,3183.2322345489374,40.11689802734579,0.0,-2,1,26.0,26.0,17,0,11.291736194291353,13.124160622279362,10.786418273673318,213.73656363157122,0,0,0,5,5,50,0.012609280430396773,0.013660053799596504,73.0,180.0
F9_5.3,N22,N23,800.0,1,2400.0,1612.3703158708868,16,16,27,22,787.6296841291131,3212.3703158708868,38.03207413662496,0.0,-1,-1,1.0,1.0,19,8,0.0,787.7876018492029,9.867536691763364,229.83545510420615,0,5,0,0,0,65,0.08616341627437794,0.013660053799596504,68.0,125.0
F9_17.4,N22,N23,800.0,1,2400.0,1883.6413345927135,20,20,19,20,516.3586654072865,3483.6413345927135,40.11689802734579,0.0,-1,-1,39.0,39.0,23,1,13.969925056825108,39.083632699633654,13.50508234788791,208.4706500949382,0,0,0,2,1,59,0.06304640215198387,0.013660053799596505,120.0,137.0
