veh_id,cur_rsu,next_rsu,r_cov,dirct,d_rsu,d_e_n,n_t_0,n_t_1,n_t_2,n_t_3,d_l_c,d_l_n,v_c_a,v_n_a,tls_c,tls_n,tlt_c,tlt_n,n_cur,n_nxt,v_ahead_avg,dist_leader,v_leader,est_travel_time,route_lane_changes,q_len_cur,q_len_nxt,n_ahead_cur,n_ahead_nxt,n_merge_nxt,occ_cur,occ_nxt,dwell_cur,dwell_nxt
F16_4.1,N30,N31,800.0,-1,2400.0,1378.611568487524,9,9,4,23,578.6051993548741,2978.611568487524,0.0,46.70544685351666,-2,-1,21.0,21.0,23,8,15.251707361633466,200.0,15.251707361633466,176.36007169614115,0,0,0,0,0,36,0.0021015467383994624,0.004203093476798925,40.0,116.00000000000006
F16_5.0,N30,N31,800.0,1,2400.0,1911.4387227501811,4,4,1,17,488.56127724981906,3511.438722750181,0.0,0.0,0,-1,2.0,2.0,11,6,12.18200890510223,200.0,12.18200890510223,200.09689164127738,0,0,0,0,0,22,0.04203093476798924,0.0,116.0,170.0
F16_2.0,N30,N29,800.0,-1,2400.0,1287.0005294375483,15,15,3,15,486.9582071852005,2887.0005294375483,0.0,0.0,-2,-1,8.0,8.0,30,25,10.429493458916108,200.0,10.429493458916108,224.4206021210885,0,0,0,0,0,33,0.00840618695359785,0.007355413584398118,47.0,148.0
F16_0.0,N30,N29,800.0,1,2400.0,1608.0724868340867,8,15,1,8,791.9275131659131,3208.0724868340867,0.0,0.0,1,-1,35.0,35.0,15,20,6.808783215066607,8.93322421111132,8.447500962786208,0.7358142918860707,0,0,0,0,0,24,0.48897646603633665,0.0,77.0,147.0
F16_1.0,N30,N29,800.0,-1,2400.0,1115.2296789863055,16,16,3,16,315.199901078706,2715.2296789863058,39.724137931034484,52.36363636363636,-2,1,25.0,25.0,30,26,10.751793300827465,40.98300482096107,10.837786930576934,219.07561761465197,0,0,0,4,4,35,0.012609280430396773,0.0073554135843981175,29.0,145.0
F16_1.2,N30,N29,800.0,-1,2400.0,1410.0974970975367,15,16,3,15,610.0316332943141,3010.0974970975367,37.146904301036344,42.55792337743557,-2,-1,17.0,17.0,26,45,10.395550247468725,35.85471666424155,10.319958854308883,216.96184763497916,0,0,0,6,6,34,0.02101546738399462,0.016812373907195696,54.0,146.0
F16_6.0,N30,N31,800.0,-1,2400.0,1480.1669248389958,10,10,7,17,680.0657814236516,3080.166924838996,36.87189427223214,44.74837005746373,-2,-1,30.0,30.0,27,13,12.977981034049723,628.2267736469955,11.453716517307125,188.83475705728728,0,0,0,5,5,34,0.0168123739071957,0.00945696032279758,53.0,185.0
F16_4.2,N30,N31,800.0,-1,2400.0,1267.6719816547793,9,9,9,17,467.6675110142137,2867.6719816547793,37.146904301036344,42.824213102671045,-2,-1,7.0,7.0,32,14,11.16708196249237,659.2671068410943,11.16708196249237,197.5300308027329,0,0,0,1,1,35,0.004203093476798925,0.012609280430396773,38.99999999999994,180.0
F16_5.1,N30,N31,800.0,1,2400.0,2398.1056442715017,10,10,4,23,1.8943557284982262,3998.1056442715017,0.0,46.70544685351666,1,-1,20.0,20.0,24,8,11.057172879232933,16.17183214101874,10.101002174879728,208.6494041195858,0,0,0,4,0,37,0.031523201075991936,0.004203093476798925,146.0,178.0
F16_0.1,N30,N29,800.0,1,2400.0,2391.257871144273,16,15,3,16,8.742128855726946,3991.257871144273,0.0,0.0,1,-1,6.0,6.0,31,25,11.467232847623144,47.413289209308914,12.876509759405367,202.79745260505507,0,0,0,10,3,34,0.05253866845998655,0.007355413584398118,154.00000000000006,147.0
F16_3.1,N30,N23,800.0,-1,2400.0,900.693491395394,3,19,29,21,100.69090838064858,2500.6934913953937,37.331857731506055,0.0,-2,1,4.0,4.0,38,6,9.376730700639262,200.0,9.376730700639262,257.1264407240622,0,0,0,0,0,69,0.0021015467383994624,0.0031523201075991936,11.0,161.0
F16_8.2,N30,N31,800.0,1,2400.0,2392.0813448717668,9,9,3,17,7.918655128233127,3992.0813448717668,38.182602025228285,46.02145155235124,-1,1,5.0,5.0,25,16,10.116443453323624,563.1091438130165,9.181764206132478,218.24735383270814,0,2,0,9,6,29,0.07565568258238063,0.006304640215198386,157.99999999999994,130.0
F16_2.2,N30,N29,800.0,-1,2400.0,1521.317184943844,15,15,3,15,721.1659567890671,3121.317184943844,37.146904301036344,42.55792337743557,-2,-1,24.0,24.0,26,42,10.54160596823324,25.685152649615134,11.22758171449974,224.1045041134317,0,0,0,7,7,33,0.018913920645595158,0.013660053799596504,76.0,162.0
F15_4.2,N30,N31,800.0,1,2400.0,2396.4461860861697,12,12,9,16,3.5538139138301403,3996.4461860861697,37.146904301036344,41.75966888737601,-1,1,38.0,38.0,37,19,11.706119274592067,82.74348670110498,13.672865662850468,210.22824572141306,0,0,0,8,1,37,0.04203093476798924,0.012609280430396773,117.0,161.0
F16_1.3,N30,N29,800.0,-1,2400.0,1368.8283713313217,23,14,2,23,568.7732331110539,2968.8283713313217,36.803339094350136,37.491874445077045,-2,-1,14.0,14.0,33,50,10.2745194081418,39.06034009742106,11.459709706467814,231.1445077751276,0,0,0,14,8,39,0.03992938802958978,0.027320107599193007,54.0,146.0
F16_0.2,N30,N29,800.0,1,2400.0,2292.8384193172988,14,15,3,14,107.16158068270147,3892.8384193172988,36.87189427223214,42.5307375551278,1,-1,29.0,29.0,27,42,11.214792458691004,20.917217586465313,12.229885289384635,222.44339165328216,0,0,0,7,2,32,0.07565568258238063,0.011558507061197043,163.00000000000006,149.0
F16_3.2,N30,N23,800.0,1,2400.0,2399.2262809390827,3,12,8,13,0.7737190609173012,3999.2262809390827,0.0,0.0,1,-1,11.0,11.0,30,0,11.11453426849607,39.13763760294296,11.14970270221837,207.00138819266445,0,0,0,12,1,33,0.0609448554135844,0.0,164.00000000000006,210.0
F15_4.0,N30,N31,800.0,1,2400.0,2396.4279050662717,13,13,8,16,3.5720949337284083,3996.4279050662717,37.146904301036344,41.75966888737601,-1,1,30.0,30.0,39,20,8.600891046584465,38.04931458975284,11.604045553212822,220.5351686347458,0,2,0,9,4,37,0.06935104236718224,0.012609280430396773,140.00000000000006,153.0
F16_1.5,N30,N29,800.0,1,2400.0,2396.170113252925,20,16,3,20,3.829886747074852,3996.170113252925,37.146904301036344,42.55792337743557,1,-1,7.0,7.0,32,46,12.011813067535137,12.80077406691612,9.927214521890553,206.0680728805851,0,0,0,10,7,39,0.07565568258238063,0.016812373907195696,159.00000000000006,149.0
F11_18.0,N30,N31,800.0,1,2400.0,2389.3271355971046,15,15,11,23,10.67286440289547,3989.3271355971046,36.803339094350136,41.45364525392755,-1,-1,6.0,6.0,40,40,9.72001256520173,37.046133887534324,9.505673031512133,243.80116922141016,0,0,2,2,2,49,0.031523201075991936,0.017863147276395427,161.0,119.0
F16_1.8,N30,N29,800.0,1,2400.0,2389.2141537984057,28,14,2,28,10.785846201594268,3989.2141537984057,36.803339094350136,37.491874445077045,1,-1,3.0,3.0,43,50,11.304517728579404,13.147283601263325,11.586729321499377,209.1379218697604,0,0,2,8,8,44,0.05043712172158709,0.03152320107599193,145.0,126.0
F17_0.0,N30,N29,800.0,1,2400.0,1618.9696641595851,28,16,2,28,781.0303358404151,3218.969664159585,36.803339094350136,36.80170339743265,-1,1,31.0,31.0,47,44,0.0,0.0010230892044091888,0.0,219.47901235219874,0,2,0,1,1,46,0.05674176193678548,0.027320107599193007,118.0,150.0
F16_2.3,N30,N29,800.0,1,2400.0,2074.009022858391,24,21,3,24,325.9909771416091,3674.009022858391,37.146904301036344,39.86358126578542,-1,1,27.0,27.0,41,46,0.0,447.5826330788632,0.0,224.88465634855643,0,2,0,2,0,48,0.06935104236718224,0.016812373907195696,134.99999999999994,210.0
F16_6.2,N30,N31,800.0,1,2400.0,2395.9581839804846,16,16,13,23,4.041816019515409,3995.9581839804846,36.803339094350136,41.45364525392755,1,-1,0.0,0.0,44,44,11.09607037728194,26.807708941134706,9.760925466149114,208.6421070564614,0,0,3,9,4,52,0.06935104236718224,0.018913920645595158,141.0,156.0
F17_1.1,N30,N29,800.0,1,2400.0,2394.6876054870772,25,23,2,25,5.312394512922765,3994.6876054870772,37.331857731506055,37.41345922940966,-1,1,3.0,3.0,39,45,9.356587220716447,17.121135424942167,12.579379753577603,243.51615774554645,0,8,0,12,5,50,0.0777572293207801,0.016812373907195696,186.0,149.0
F16_0.3,N30,N29,800.0,1,2400.0,1670.5311288741013,20,15,2,20,729.4688711258985,3270.5311288741013,36.803339094350136,37.491874445077045,1,-1,20.0,20.0,30,50,5.955661608703299,7.734684902525714,5.308368219251277,215.419710859447,0,0,0,3,3,37,0.047958315469501314,0.024167787491593814,100.0,197.0
F16_1.7,N30,N29,800.0,1,2400.0,2391.649048103637,26,14,2,26,8.350951896362858,3991.649048103637,36.803339094350136,37.491874445077045,1,-1,5.0,5.0,41,50,11.29185041996723,30.04881978382423,12.398972235527598,210.33241512591778,0,0,1,7,7,42,0.05043712172158709,0.0304724277067922,158.0,207.0
F11_18.2,N30,N31,800.0,1,2400.0,2396.4587137766343,33,33,17,28,3.5412862233656597,3996.4587137766343,37.07544237832763,39.49912607368139,-1,-1,2.0,2.0,59,63,4.710790223004423,10.434010082159375,9.288515656205625,357.79858024946725,0,6,5,6,6,78,0.027320107599193007,0.02101546738399462,166.0,122.0
F11_19.2,N30,N31,800.0,1,2400.0,2397.362914054249,35,35,18,27,2.6370859457508686,3997.362914054249,37.07544237832763,39.49912607368139,-1,-1,0.0,0.0,62,64,5.2641466890677835,12.105812102170603,9.523732307745705,355.56061114979855,0,6,5,7,7,80,0.027320107599193007,0.02101546738399462,166.0,124.0
F16_0.4,N30,N29,800.0,1,2400.0,2394.1234835688247,22,14,2,22,5.876516431175219,3994.1234835688247,36.803339094350136,37.491874445077045,1,-1,15.0,15.0,32,50,12.055499872377638,90.52282745588582,12.902958218379862,210.79378476526,0,0,0,6,3,38,0.07565568258238063,0.026269334229993276,177.0,204.0
F16_8.6,N30,N31,800.0,1,2400.0,2398.7828435873794,25,25,16,27,1.2171564126207386,3998.7828435873794,37.21519133717899,40.93913941244395,1,-1,18.0,18.0,51,58,9.440142209886792,192.39715800013641,12.708650932645023,218.44282585583724,0,0,1,12,1,68,0.05884330867518494,0.017863147276395427,157.0,190.9999999999999
F16_8.4,N30,N31,800.0,1,2400.0,2390.316677951284,26,26,16,27,9.683322048715922,3990.316677951284,37.223659327107434,40.93913941244395,1,-1,16.0,16.0,52,59,10.608366257952424,138.12038289357906,12.26445157129854,213.9333450732518,0,0,2,11,9,69,0.08417645221768325,0.018913920645595158,159.0,235.0000000000001
F17_1.3,N30,N29,800.0,1,2400.0,2388.6433603026035,32,18,13,32,11.356639697396758,3988.6433603026035,36.915925196516014,36.181364412065534,-1,1,1.0,1.0,75,63,5.602934260046963,52.27492888113079,12.27973558503887,277.3936339247595,0,19,0,17,14,63,0.0777572293207801,0.02942165433759247,190.0,154.0000000000001
F16_0.9,N30,N29,800.0,1,2400.0,2387.52621737526,32,14,14,32,12.473782624740124,3987.52621737526,36.564354941529686,36.250833127289006,1,-1,11.0,11.0,70,74,10.318041855975585,29.88354175783593,12.708138299867324,209.4137126198115,0,0,0,9,9,60,0.05884330867518494,0.04098016139878951,175.0,145.0
F16_4.7,N30,N31,800.0,1,2400.0,2399.872158573315,36,36,18,25,0.12784142668499499,3999.872158573315,37.07544237832763,39.49912607368139,-1,1,40.0,40.0,63,64,9.733208473076267,42.19430362953108,10.959727047457196,221.47901236212445,0,1,2,13,13,79,0.08196032279757902,0.019164747466442342,149.0,253.9999999999999
F16_5.5,N30,N31,800.0,1,2400.0,2395.7690316743065,39,39,21,23,4.230968325693652,3995.7690316743065,36.57126709885489,38.395713773419295,1,-1,24.0,24.0,66,64,9.408116411841968,39.8160742092025,11.52709200528659,218.28420700298255,0,0,2,18,13,83,0.0882649630127774,0.029227513157951752,146.0,202.0
